"Hours since thread went live","Jiisan Baasan Wakagaeru • Grandpa and Grandma Turn Young Again - Episode 2 discussion"
35.666666666666664,392
35.75,390
35.833333333333336,389
35.916666666666664,388
36,390
36.083333333333336,392
36.166666666666664,391
36.25,386
36.333333333333336,387
36.416666666666664,389
36.5,391
36.583333333333336,387
36.666666666666664,390
36.75,392
36.833333333333336,393
36.916666666666664,385
37,390
37.083333333333336,392
37.166666666666664,390
37.25,393
37.333333333333336,391
37.416666666666664,394
37.5,388
37.583333333333336,391
37.666666666666664,388
37.75,394
37.833333333333336,391
37.916666666666664,394
38,388
38.083333333333336,389
38.166666666666664,390
38.25,393
38.333333333333336,395
38.416666666666664,393
38.5,393
38.583333333333336,394
38.666666666666664,388
38.75,389
38.833333333333336,390
38.916666666666664,390
39,390
39.083333333333336,392
39.166666666666664,396
39.25,393
39.333333333333336,392
39.416666666666664,395
39.5,396
39.583333333333336,398
39.666666666666664,389
39.75,395
39.833333333333336,394
39.916666666666664,390
40,391
40.083333333333336,397
40.166666666666664,389
40.25,394
40.333333333333336,392
40.416666666666664,394
40.5,402
40.583333333333336,395
40.666666666666664,397
40.75,397
40.833333333333336,395
40.916666666666664,394
41,397
41.083333333333336,398
41.166666666666664,397
41.25,397
41.333333333333336,390
41.416666666666664,395
41.5,394
41.583333333333336,402
41.666666666666664,399
41.75,396
41.833333333333336,397
41.916666666666664,400
42,400
42.083333333333336,401
42.166666666666664,399
42.25,397
42.333333333333336,399
42.416666666666664,401
42.5,395
42.583333333333336,400
42.666666666666664,395
42.75,399
42.833333333333336,400
42.916666666666664,393
43,402
43.083333333333336,400
43.166666666666664,402
43.25,393
43.333333333333336,402
43.416666666666664,397
43.5,396
43.583333333333336,392
43.666666666666664,398
43.75,400
43.833333333333336,397
43.916666666666664,397
44,393
44.083333333333336,400
44.166666666666664,398
44.25,391
44.333333333333336,396
44.416666666666664,399
44.5,400
44.583333333333336,395
44.666666666666664,398
44.75,401
44.833333333333336,392
44.916666666666664,397
45,396
45.083333333333336,394
45.166666666666664,393
45.25,395
45.333333333333336,401
45.416666666666664,398
45.5,399
45.583333333333336,394
45.666666666666664,394
45.75,398
45.833333333333336,397
45.916666666666664,401
46,394
46.083333333333336,395
46.166666666666664,397
46.25,397
46.333333333333336,398
46.416666666666664,401
46.5,399
46.583333333333336,399
46.666666666666664,399
46.75,398
46.833333333333336,394
46.916666666666664,397
47,402
47.083333333333336,398
47.166666666666664,393
47.25,399
47.333333333333336,397
47.416666666666664,398
47.5,401
47.583333333333336,394
47.666666666666664,397
47.75,396
47.833333333333336,394
47.916666666666664,396
