"Hours since thread went live","Hibike! Euphonium Season 3 • Sound! Euphonium Season 3 - Episode 2 discussion"
38.916666666666664,11
39,9
39.083333333333336,9
39.166666666666664,8
39.25,8
39.333333333333336,14
39.416666666666664,10
39.5,9
39.583333333333336,11
39.666666666666664,13
39.75,9
39.833333333333336,9
39.916666666666664,14
40,12
40.083333333333336,8
40.166666666666664,12
40.25,10
40.333333333333336,12
40.416666666666664,9
40.5,10
40.583333333333336,13
40.666666666666664,13
40.75,10
40.833333333333336,10
40.916666666666664,11
41,14
41.083333333333336,10
41.166666666666664,9
41.25,10
41.333333333333336,9
41.416666666666664,11
41.5,14
41.583333333333336,10
41.666666666666664,8
41.75,11
41.833333333333336,9
41.916666666666664,12
42,10
42.083333333333336,11
42.166666666666664,14
42.25,8
42.333333333333336,6
42.416666666666664,7
42.5,11
42.583333333333336,11
42.666666666666664,14
42.75,10
42.833333333333336,11
42.916666666666664,11
43,13
43.083333333333336,7
43.166666666666664,9
43.25,11
43.333333333333336,7
43.416666666666664,8
43.5,13
43.583333333333336,12
43.666666666666664,10
43.75,11
43.833333333333336,9
43.916666666666664,11
44,11
44.083333333333336,8
44.166666666666664,11
44.25,9
44.333333333333336,13
44.416666666666664,13
44.5,11
44.583333333333336,8
44.666666666666664,8
44.75,9
44.833333333333336,12
44.916666666666664,10
45,11
45.083333333333336,9
45.166666666666664,11
45.25,10
45.333333333333336,10
45.416666666666664,7
45.5,11
45.583333333333336,9
45.666666666666664,9
45.75,9
45.833333333333336,11
45.916666666666664,8
46,11
46.083333333333336,9
46.166666666666664,9
46.25,11
46.333333333333336,13
46.416666666666664,9
46.5,10
46.583333333333336,12
46.666666666666664,13
46.75,7
46.833333333333336,13
46.916666666666664,7
47,9
47.083333333333336,11
47.166666666666664,7
47.25,10
47.333333333333336,10
47.416666666666664,6
47.5,11
47.583333333333336,7
47.666666666666664,7
47.75,11
47.833333333333336,6
47.916666666666664,11
