"Hours since thread went live","Sasayaku You ni Koi wo Utau • Whisper Me a Love Song - Episode 5 discussion"
25.416666666666668,535
25.5,539
25.583333333333332,534
25.666666666666668,535
25.75,528
25.833333333333332,530
25.916666666666668,530
26,537
26.083333333333332,533
26.166666666666668,534
26.25,530
26.333333333333332,536
26.416666666666668,539
26.5,535
26.583333333333332,534
26.666666666666668,531
26.75,537
26.833333333333332,537
26.916666666666668,531
27,533
27.083333333333332,533
27.166666666666668,537
27.25,545
27.333333333333332,536
27.416666666666668,539
27.5,537
27.583333333333332,538
27.666666666666668,539
27.75,537
27.833333333333332,540
27.916666666666668,538
28,538
28.083333333333332,539
28.166666666666668,540
28.25,541
28.333333333333332,545
28.416666666666668,539
28.5,538
28.583333333333332,542
28.666666666666668,543
28.75,545
28.833333333333332,544
28.916666666666668,543
29,542
29.083333333333332,541
29.166666666666668,543
29.25,544
29.333333333333332,542
29.416666666666668,540
29.5,543
29.583333333333332,549
29.666666666666668,543
29.75,540
29.833333333333332,545
29.916666666666668,546
30,544
30.083333333333332,544
30.166666666666668,547
30.25,548
30.333333333333332,546
30.416666666666668,542
30.5,543
30.583333333333332,548
30.666666666666668,545
30.75,545
30.833333333333332,549
30.916666666666668,549
31,543
31.083333333333332,546
31.166666666666668,548
31.25,545
31.333333333333332,545
31.416666666666668,541
31.5,547
31.583333333333332,546
31.666666666666668,544
31.75,544
31.833333333333332,545
31.916666666666668,554
32,549
32.083333333333336,544
32.166666666666664,548
32.25,544
32.333333333333336,549
32.416666666666664,545
32.5,555
32.583333333333336,547
32.666666666666664,547
32.75,550
32.833333333333336,552
32.916666666666664,553
33,551
33.083333333333336,552
33.166666666666664,545
33.25,548
33.333333333333336,549
33.416666666666664,551
33.5,555
33.583333333333336,551
33.666666666666664,550
33.75,547
33.833333333333336,548
33.916666666666664,551
34,548
34.083333333333336,552
34.166666666666664,555
34.25,550
34.333333333333336,554
34.416666666666664,551
34.5,554
34.583333333333336,553
34.666666666666664,554
34.75,554
34.833333333333336,550
34.916666666666664,556
35,556
35.083333333333336,557
35.166666666666664,558
35.25,560
35.333333333333336,552
35.416666666666664,560
35.5,550
35.583333333333336,557
35.666666666666664,553
35.75,558
35.833333333333336,551
35.916666666666664,552
36,552
36.083333333333336,557
36.166666666666664,556
36.25,553
36.333333333333336,551
36.416666666666664,555
36.5,555
36.583333333333336,554
36.666666666666664,560
36.75,556
36.833333333333336,553
36.916666666666664,560
37,556
37.083333333333336,561
37.166666666666664,555
37.25,554
37.333333333333336,560
37.416666666666664,553
37.5,551
37.583333333333336,555
37.666666666666664,555
37.75,554
37.833333333333336,557
37.916666666666664,554
38,562
38.083333333333336,559
38.166666666666664,558
38.25,558
38.333333333333336,560
38.416666666666664,564
38.5,559
38.583333333333336,554
38.666666666666664,554
38.75,561
38.833333333333336,556
38.916666666666664,559
39,559
39.083333333333336,559
39.166666666666664,555
39.25,559
39.333333333333336,557
39.416666666666664,558
39.5,556
39.583333333333336,563
39.666666666666664,560
39.75,563
39.833333333333336,560
39.916666666666664,556
40,560
40.083333333333336,553
40.166666666666664,562
40.25,561
40.333333333333336,557
40.416666666666664,560
40.5,564
40.583333333333336,562
40.666666666666664,557
40.75,556
40.833333333333336,557
40.916666666666664,557
41,563
41.083333333333336,560
41.166666666666664,560
41.25,560
41.333333333333336,562
41.416666666666664,561
41.5,557
41.583333333333336,563
41.666666666666664,561
41.75,559
41.833333333333336,559
41.916666666666664,559
42,559
42.083333333333336,560
42.166666666666664,558
42.25,562
42.333333333333336,556
42.416666666666664,560
42.5,560
42.583333333333336,555
42.666666666666664,566
42.75,557
42.833333333333336,563
42.916666666666664,564
43,562
43.083333333333336,563
43.166666666666664,563
43.25,566
43.333333333333336,562
43.416666666666664,557
43.5,565
43.583333333333336,562
43.666666666666664,562
43.75,562
43.833333333333336,562
43.916666666666664,562
44,558
44.083333333333336,558
44.166666666666664,560
44.25,565
44.333333333333336,563
44.416666666666664,565
44.5,556
44.583333333333336,565
44.666666666666664,569
44.75,563
44.833333333333336,567
44.916666666666664,562
45,562
45.083333333333336,562
45.166666666666664,565
45.25,565
45.333333333333336,565
45.416666666666664,566
45.5,560
45.583333333333336,561
45.666666666666664,568
45.75,562
45.833333333333336,562
45.916666666666664,564
46,566
46.083333333333336,566
46.166666666666664,563
46.25,567
46.333333333333336,565
46.416666666666664,561
46.5,566
46.583333333333336,561
46.666666666666664,565
46.75,559
46.833333333333336,565
46.916666666666664,567
47,569
47.083333333333336,564
47.166666666666664,564
47.25,563
47.333333333333336,565
47.416666666666664,560
47.5,559
47.583333333333336,563
47.666666666666664,565
47.75,560
47.833333333333336,561
47.916666666666664,564
