"Hours since thread went live","Kami wa Game ni Ueteiru. • Gods' Game We Play - Episode 5 discussion"
30.75,71
30.833333333333332,74
30.916666666666668,72
31,75
31.083333333333332,71
31.166666666666668,73
31.25,69
31.333333333333332,72
31.416666666666668,77
31.5,75
31.583333333333332,73
31.666666666666668,71
31.75,74
31.833333333333332,75
31.916666666666668,77
32,75
32.083333333333336,75
32.166666666666664,74
32.25,69
32.333333333333336,77
32.416666666666664,69
32.5,69
32.583333333333336,72
32.666666666666664,76
32.75,73
32.833333333333336,76
32.916666666666664,73
33,72
33.083333333333336,74
33.166666666666664,77
33.25,77
33.333333333333336,74
33.416666666666664,74
33.5,76
33.583333333333336,71
33.666666666666664,69
33.75,69
33.833333333333336,71
33.916666666666664,72
34,74
34.083333333333336,72
34.166666666666664,75
34.25,70
34.333333333333336,70
34.416666666666664,75
34.5,72
34.583333333333336,73
34.666666666666664,72
34.75,73
34.833333333333336,71
34.916666666666664,69
35,72
35.083333333333336,73
35.166666666666664,75
35.25,73
35.333333333333336,71
35.416666666666664,74
35.5,73
35.583333333333336,72
35.666666666666664,71
35.75,73
35.833333333333336,75
35.916666666666664,75
36,73
36.083333333333336,77
36.166666666666664,76
36.25,73
36.333333333333336,72
36.416666666666664,76
36.5,69
36.583333333333336,71
36.666666666666664,72
36.75,73
36.833333333333336,72
36.916666666666664,75
37,71
37.083333333333336,75
37.166666666666664,73
37.25,72
37.333333333333336,75
37.416666666666664,77
37.5,70
37.583333333333336,72
37.666666666666664,75
37.75,72
37.833333333333336,73
37.916666666666664,69
38,69
38.083333333333336,74
38.166666666666664,73
38.25,74
38.333333333333336,71
38.416666666666664,73
38.5,72
38.583333333333336,71
38.666666666666664,72
38.75,74
38.833333333333336,71
38.916666666666664,73
39,73
39.083333333333336,70
39.166666666666664,75
39.25,68
39.333333333333336,70
39.416666666666664,71
39.5,72
39.583333333333336,71
39.666666666666664,71
39.75,68
39.833333333333336,72
39.916666666666664,72
40,75
40.083333333333336,73
40.166666666666664,74
40.25,75
40.333333333333336,75
40.416666666666664,71
40.5,70
40.583333333333336,73
40.666666666666664,69
40.75,73
40.833333333333336,70
40.916666666666664,70
41,73
41.083333333333336,68
41.166666666666664,75
41.25,75
41.333333333333336,74
41.416666666666664,69
41.5,69
41.583333333333336,72
41.666666666666664,70
41.75,69
41.833333333333336,75
41.916666666666664,71
42,76
42.083333333333336,71
42.166666666666664,71
42.25,73
42.333333333333336,71
42.416666666666664,69
42.5,71
42.583333333333336,75
42.666666666666664,71
42.75,71
42.833333333333336,74
42.916666666666664,71
43,73
43.083333333333336,73
43.166666666666664,69
43.25,68
43.333333333333336,72
43.416666666666664,75
43.5,70
43.583333333333336,69
43.666666666666664,74
43.75,71
43.833333333333336,73
43.916666666666664,72
44,74
44.083333333333336,71
44.166666666666664,70
44.25,73
44.333333333333336,73
44.416666666666664,69
44.5,68
44.583333333333336,69
44.666666666666664,72
44.75,72
44.833333333333336,72
44.916666666666664,76
45,73
45.083333333333336,71
45.166666666666664,72
45.25,74
45.333333333333336,72
45.416666666666664,70
45.5,71
45.583333333333336,75
45.666666666666664,74
45.75,76
45.833333333333336,73
45.916666666666664,75
46,71
46.083333333333336,71
46.166666666666664,75
46.25,71
46.333333333333336,73
46.416666666666664,75
46.5,74
46.583333333333336,73
46.666666666666664,73
46.75,76
46.833333333333336,71
46.916666666666664,72
47,72
47.083333333333336,72
47.166666666666664,76
47.25,72
47.333333333333336,75
47.416666666666664,74
47.5,72
47.583333333333336,70
47.666666666666664,72
47.75,77
47.833333333333336,70
47.916666666666664,77
