"Hours since thread went live","Tsuki ga Michibiku Isekai Douchuu Season 2 • Tsukimichi -Moonlit Fantasy- Season 2 - Episode 10 discussion"
33.333333333333336,655
33.416666666666664,661
33.5,656
33.583333333333336,662
33.666666666666664,659
33.75,662
33.833333333333336,666
33.916666666666664,663
34,663
34.083333333333336,664
34.166666666666664,666
34.25,658
34.333333333333336,669
34.416666666666664,663
34.5,665
34.583333333333336,669
34.666666666666664,662
34.75,660
34.833333333333336,669
34.916666666666664,660
35,661
35.083333333333336,664
35.166666666666664,668
35.25,663
35.333333333333336,668
35.416666666666664,662
35.5,664
35.583333333333336,671
35.666666666666664,666
35.75,672
35.833333333333336,664
35.916666666666664,667
36,661
36.083333333333336,670
36.166666666666664,663
36.25,667
36.333333333333336,666
36.416666666666664,667
36.5,666
36.583333333333336,670
36.666666666666664,668
36.75,670
36.833333333333336,665
36.916666666666664,667
37,670
37.083333333333336,669
37.166666666666664,670
37.25,670
37.333333333333336,670
37.416666666666664,666
37.5,673
37.583333333333336,666
37.666666666666664,674
37.75,669
37.833333333333336,669
37.916666666666664,673
38,668
38.083333333333336,668
38.166666666666664,666
38.25,676
38.333333333333336,672
38.416666666666664,668
38.5,670
38.583333333333336,672
38.666666666666664,671
38.75,670
38.833333333333336,668
38.916666666666664,664
39,667
39.083333333333336,676
39.166666666666664,669
39.25,674
39.333333333333336,669
39.416666666666664,672
39.5,670
39.583333333333336,674
39.666666666666664,669
39.75,665
39.833333333333336,669
39.916666666666664,666
40,669
40.083333333333336,667
40.166666666666664,672
40.25,669
40.333333333333336,673
40.416666666666664,669
40.5,671
40.583333333333336,669
40.666666666666664,673
40.75,672
40.833333333333336,674
40.916666666666664,670
41,670
41.083333333333336,671
41.166666666666664,672
41.25,666
41.333333333333336,668
41.416666666666664,672
41.5,670
41.583333333333336,668
41.666666666666664,671
41.75,669
41.833333333333336,671
41.916666666666664,673
42,669
42.083333333333336,668
42.166666666666664,670
42.25,668
42.333333333333336,665
42.416666666666664,671
42.5,674
42.583333333333336,671
42.666666666666664,673
42.75,673
42.833333333333336,673
42.916666666666664,667
43,668
43.083333333333336,673
43.166666666666664,670
43.25,672
43.333333333333336,668
43.416666666666664,675
43.5,668
43.583333333333336,676
43.666666666666664,671
43.75,666
43.833333333333336,670
43.916666666666664,672
44,676
44.083333333333336,674
44.166666666666664,672
44.25,674
44.333333333333336,675
44.416666666666664,669
44.5,666
44.583333333333336,677
44.666666666666664,671
44.75,677
44.833333333333336,669
44.916666666666664,675
45,667
45.083333333333336,677
45.166666666666664,667
45.25,669
45.333333333333336,677
45.416666666666664,674
45.5,669
45.583333333333336,671
45.666666666666664,672
45.75,673
45.833333333333336,668
45.916666666666664,673
46,676
46.083333333333336,676
46.166666666666664,681
46.25,675
46.333333333333336,673
46.416666666666664,677
46.5,677
46.583333333333336,672
46.666666666666664,676
46.75,677
46.833333333333336,674
46.916666666666664,678
47,676
47.083333333333336,673
47.166666666666664,677
47.25,676
47.333333333333336,678
47.416666666666664,675
47.5,671
47.583333333333336,676
47.666666666666664,670
47.75,678
47.833333333333336,675
47.916666666666664,676
