"Hours since thread went live","Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu • I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - Episode 6 discussion"
38.5,627
38.583333333333336,627
38.666666666666664,628
38.75,628
38.833333333333336,632
38.916666666666664,621
39,631
39.083333333333336,631
39.166666666666664,629
39.25,624
39.333333333333336,625
39.416666666666664,627
39.5,624
39.583333333333336,623
39.666666666666664,631
39.75,631
39.833333333333336,623
39.916666666666664,628
40,632
40.083333333333336,629
40.166666666666664,627
40.25,626
40.333333333333336,624
40.416666666666664,633
40.5,628
40.583333333333336,630
40.666666666666664,625
40.75,625
40.833333333333336,627
40.916666666666664,631
41,630
41.083333333333336,627
41.166666666666664,633
41.25,630
41.333333333333336,628
41.416666666666664,624
41.5,626
41.583333333333336,634
41.666666666666664,629
41.75,629
41.833333333333336,631
41.916666666666664,628
42,630
42.083333333333336,631
42.166666666666664,631
42.25,629
42.333333333333336,632
42.416666666666664,632
42.5,635
42.583333333333336,625
42.666666666666664,629
42.75,635
42.833333333333336,631
42.916666666666664,634
43,636
43.083333333333336,627
43.166666666666664,630
43.25,631
43.333333333333336,631
43.416666666666664,636
43.5,637
43.583333333333336,628
43.666666666666664,631
43.75,634
43.833333333333336,632
43.916666666666664,630
44,627
44.083333333333336,633
44.166666666666664,631
44.25,628
44.333333333333336,631
44.416666666666664,633
44.5,636
44.583333333333336,628
44.666666666666664,632
44.75,634
44.833333333333336,633
44.916666666666664,630
45,627
45.083333333333336,636
45.166666666666664,628
45.25,632
45.333333333333336,636
45.416666666666664,640
45.5,634
45.583333333333336,638
45.666666666666664,633
45.75,636
45.833333333333336,637
45.916666666666664,633
46,636
46.083333333333336,639
46.166666666666664,638
46.25,636
46.333333333333336,637
46.416666666666664,640
46.5,639
46.583333333333336,638
46.666666666666664,636
46.75,636
46.833333333333336,634
46.916666666666664,636
47,638
47.083333333333336,632
47.166666666666664,635
47.25,638
47.333333333333336,639
47.416666666666664,641
47.5,635
47.583333333333336,638
47.666666666666664,636
47.75,635
47.833333333333336,636
47.916666666666664,630
