"Hours since thread went live","Shinkalion: Change the World - Episode 7 discussion"
33.75,4
33.833333333333336,2
33.916666666666664,5
34,6
34.083333333333336,3
34.166666666666664,3
34.25,6
34.333333333333336,2
34.416666666666664,4
34.5,4
34.583333333333336,5
34.666666666666664,4
34.75,4
34.833333333333336,5
34.916666666666664,2
35,4
35.083333333333336,3
35.166666666666664,6
35.25,4
35.333333333333336,5
35.416666666666664,6
35.5,5
35.583333333333336,6
35.666666666666664,3
35.75,5
35.833333333333336,2
35.916666666666664,4
36,4
36.083333333333336,3
36.166666666666664,3
36.25,4
36.333333333333336,4
36.416666666666664,3
36.5,5
36.583333333333336,2
36.666666666666664,2
36.75,5
36.833333333333336,3
36.916666666666664,4
37,5
37.083333333333336,6
37.166666666666664,6
37.25,6
37.333333333333336,4
37.416666666666664,4
37.5,2
37.583333333333336,5
37.666666666666664,5
37.75,4
37.833333333333336,2
37.916666666666664,5
38,4
38.083333333333336,4
38.166666666666664,3
38.25,4
38.333333333333336,5
38.416666666666664,4
38.5,3
38.583333333333336,2
38.666666666666664,3
38.75,5
38.833333333333336,3
38.916666666666664,4
39,6
39.083333333333336,3
39.166666666666664,3
39.25,4
39.333333333333336,4
39.416666666666664,3
39.5,5
39.583333333333336,4
39.666666666666664,6
39.75,5
39.833333333333336,5
39.916666666666664,3
40,4
40.083333333333336,3
40.166666666666664,2
40.25,2
40.333333333333336,2
40.416666666666664,4
40.5,6
40.583333333333336,2
40.666666666666664,6
40.75,3
40.833333333333336,2
40.916666666666664,6
41,4
41.083333333333336,4
41.166666666666664,4
41.25,5
41.333333333333336,5
41.416666666666664,2
41.5,3
41.583333333333336,5
41.666666666666664,3
41.75,4
41.833333333333336,4
41.916666666666664,4
42,4
42.083333333333336,4
42.166666666666664,3
42.25,4
42.333333333333336,4
42.416666666666664,6
42.5,3
42.583333333333336,2
42.666666666666664,3
42.75,4
42.833333333333336,3
42.916666666666664,4
43,5
43.083333333333336,6
43.166666666666664,5
43.25,4
43.333333333333336,4
43.416666666666664,2
43.5,6
43.583333333333336,3
43.666666666666664,2
43.75,5
43.833333333333336,4
43.916666666666664,4
44,3
44.083333333333336,3
44.166666666666664,5
44.25,2
44.333333333333336,3
44.416666666666664,5
44.5,4
44.583333333333336,3
44.666666666666664,5
44.75,4
44.833333333333336,2
44.916666666666664,3
45,2
45.083333333333336,5
45.166666666666664,3
45.25,4
45.333333333333336,4
45.416666666666664,4
45.5,4
45.583333333333336,5
45.666666666666664,5
45.75,6
45.833333333333336,3
45.916666666666664,5
46,4
46.083333333333336,4
46.166666666666664,4
46.25,3
46.333333333333336,3
46.416666666666664,5
46.5,5
46.583333333333336,4
46.666666666666664,4
46.75,3
46.833333333333336,4
46.916666666666664,3
47,3
47.083333333333336,5
47.166666666666664,5
47.25,4
47.333333333333336,4
47.416666666666664,6
47.5,3
47.583333333333336,4
47.666666666666664,4
47.75,5
47.833333333333336,5
47.916666666666664,2
