"Hours since thread went live","Beyblade X - Episode 21 discussion"
35.666666666666664,7
35.75,6
35.833333333333336,6
35.916666666666664,5
36,5
36.083333333333336,6
36.166666666666664,8
36.25,7
36.333333333333336,6
36.416666666666664,6
36.5,5
36.583333333333336,6
36.666666666666664,5
36.75,7
36.833333333333336,5
36.916666666666664,5
37,7
37.083333333333336,7
37.166666666666664,4
37.25,6
37.333333333333336,6
37.416666666666664,6
37.5,5
37.583333333333336,6
37.666666666666664,8
37.75,6
37.833333333333336,6
37.916666666666664,6
38,4
38.083333333333336,4
38.166666666666664,7
38.25,6
38.333333333333336,6
38.416666666666664,5
38.5,6
38.583333333333336,6
38.666666666666664,7
38.75,7
38.833333333333336,8
38.916666666666664,5
39,6
39.083333333333336,5
39.166666666666664,7
39.25,7
39.333333333333336,6
39.416666666666664,7
39.5,8
39.583333333333336,5
39.666666666666664,4
39.75,6
39.833333333333336,5
39.916666666666664,6
40,8
40.083333333333336,6
40.166666666666664,6
40.25,6
40.333333333333336,6
40.416666666666664,6
40.5,6
40.583333333333336,8
40.666666666666664,5
40.75,7
40.833333333333336,7
40.916666666666664,5
41,5
41.083333333333336,6
41.166666666666664,6
41.25,4
41.333333333333336,6
41.416666666666664,6
41.5,8
41.583333333333336,6
41.666666666666664,5
41.75,7
41.833333333333336,8
41.916666666666664,6
42,5
42.083333333333336,7
42.166666666666664,6
42.25,5
42.333333333333336,6
42.416666666666664,8
42.5,6
42.583333333333336,8
42.666666666666664,8
42.75,8
42.833333333333336,5
42.916666666666664,4
43,7
43.083333333333336,7
43.166666666666664,6
43.25,7
43.333333333333336,4
43.416666666666664,7
43.5,8
43.583333333333336,4
43.666666666666664,5
43.75,7
43.833333333333336,5
43.916666666666664,6
44,6
44.083333333333336,8
44.166666666666664,7
44.25,8
44.333333333333336,4
44.416666666666664,6
44.5,5
44.583333333333336,6
44.666666666666664,6
44.75,4
44.833333333333336,7
44.916666666666664,5
45,6
45.083333333333336,6
45.166666666666664,8
45.25,6
45.333333333333336,5
45.416666666666664,8
45.5,7
45.583333333333336,7
45.666666666666664,4
45.75,6
45.833333333333336,6
45.916666666666664,5
46,7
46.083333333333336,6
46.166666666666664,7
46.25,5
46.333333333333336,8
46.416666666666664,6
46.5,4
46.583333333333336,7
46.666666666666664,5
46.75,6
46.833333333333336,7
46.916666666666664,8
47,6
47.083333333333336,6
47.166666666666664,7
47.25,7
47.333333333333336,8
47.416666666666664,7
47.5,6
47.583333333333336,8
47.666666666666664,5
47.75,7
47.833333333333336,4
47.916666666666664,7
