"Hours since thread went live","Wonderful Precure! • Wonderful Pretty Cure! - Episode 7 discussion"
23.25,27
23.333333333333332,24
23.416666666666668,25
23.5,24
23.583333333333332,24
23.666666666666668,25
23.75,27
23.833333333333332,27
23.916666666666668,28
24,25
24.083333333333332,27
24.166666666666668,26
24.25,24
24.333333333333332,24
24.416666666666668,26
24.5,27
24.583333333333332,26
24.666666666666668,26
24.75,25
24.833333333333332,27
24.916666666666668,28
25,27
25.083333333333332,24
25.166666666666668,28
25.25,26
25.333333333333332,28
25.416666666666668,26
25.5,24
25.583333333333332,24
25.666666666666668,26
25.75,26
25.833333333333332,25
25.916666666666668,26
26,27
26.083333333333332,26
26.166666666666668,26
26.25,26
26.333333333333332,24
26.416666666666668,28
26.5,26
26.583333333333332,28
26.666666666666668,27
26.75,26
26.833333333333332,25
26.916666666666668,25
27,27
27.083333333333332,27
27.166666666666668,25
27.25,28
27.333333333333332,27
27.416666666666668,25
27.5,28
27.583333333333332,27
27.666666666666668,27
27.75,25
27.833333333333332,27
27.916666666666668,26
28,27
28.083333333333332,27
28.166666666666668,27
28.25,29
28.333333333333332,27
28.416666666666668,26
28.5,26
28.583333333333332,29
28.666666666666668,27
28.75,26
28.833333333333332,27
28.916666666666668,28
29,26
29.083333333333332,26
29.166666666666668,25
29.25,28
29.333333333333332,28
29.416666666666668,27
29.5,29
29.583333333333332,27
29.666666666666668,26
29.75,26
29.833333333333332,29
29.916666666666668,28
30,29
30.083333333333332,29
30.166666666666668,28
30.25,32
30.333333333333332,28
30.416666666666668,27
30.5,29
30.583333333333332,31
30.666666666666668,30
30.75,29
30.833333333333332,26
30.916666666666668,31
31,29
31.083333333333332,32
31.166666666666668,28
31.25,25
31.333333333333332,30
31.416666666666668,31
31.5,32
31.583333333333332,29
31.666666666666668,28
31.75,27
31.833333333333332,26
31.916666666666668,29
32,28
32.083333333333336,28
32.166666666666664,29
32.25,27
32.333333333333336,28
32.416666666666664,31
32.5,29
32.583333333333336,28
32.666666666666664,32
32.75,28
32.833333333333336,30
32.916666666666664,29
33,24
33.083333333333336,27
33.166666666666664,26
33.25,30
33.333333333333336,27
33.416666666666664,32
33.5,29
33.583333333333336,26
33.666666666666664,29
33.75,27
33.833333333333336,31
33.916666666666664,32
34,31
34.083333333333336,30
34.166666666666664,29
34.25,28
34.333333333333336,26
34.416666666666664,29
34.5,29
34.583333333333336,30
34.666666666666664,26
34.75,25
34.833333333333336,29
34.916666666666664,26
35,28
35.083333333333336,28
35.166666666666664,28
35.25,26
35.333333333333336,30
35.416666666666664,29
35.5,25
35.583333333333336,24
35.666666666666664,29
35.75,28
35.833333333333336,30
35.916666666666664,29
36,29
36.083333333333336,30
36.166666666666664,26
36.25,29
36.333333333333336,31
36.416666666666664,30
36.5,28
36.583333333333336,25
36.666666666666664,30
36.75,30
36.833333333333336,28
36.916666666666664,31
37,25
37.083333333333336,29
37.166666666666664,29
37.25,27
37.333333333333336,27
37.416666666666664,31
37.5,32
37.583333333333336,31
37.666666666666664,29
37.75,24
37.833333333333336,28
37.916666666666664,28
38,27
38.083333333333336,27
38.166666666666664,30
38.25,29
38.333333333333336,28
38.416666666666664,30
38.5,27
38.583333333333336,27
38.666666666666664,25
38.75,30
38.833333333333336,30
38.916666666666664,29
39,29
39.083333333333336,33
39.166666666666664,29
39.25,30
39.333333333333336,28
39.416666666666664,29
39.5,32
39.583333333333336,32
39.666666666666664,32
39.75,26
39.833333333333336,33
39.916666666666664,30
40,26
40.083333333333336,33
40.166666666666664,31
40.25,27
40.333333333333336,29
40.416666666666664,31
40.5,27
40.583333333333336,29
40.666666666666664,26
40.75,32
40.833333333333336,29
40.916666666666664,26
41,30
41.083333333333336,27
41.166666666666664,27
41.25,28
41.333333333333336,30
41.416666666666664,30
41.5,29
41.583333333333336,26
41.666666666666664,25
41.75,29
41.833333333333336,32
41.916666666666664,32
42,26
42.083333333333336,25
42.166666666666664,28
42.25,29
42.333333333333336,30
42.416666666666664,28
42.5,31
42.583333333333336,33
42.666666666666664,31
42.75,28
42.833333333333336,28
42.916666666666664,30
43,29
43.083333333333336,28
43.166666666666664,31
43.25,29
43.333333333333336,26
43.416666666666664,29
43.5,28
43.583333333333336,29
43.666666666666664,28
43.75,26
43.833333333333336,27
43.916666666666664,31
44,29
44.083333333333336,30
44.166666666666664,29
44.25,29
44.333333333333336,28
44.416666666666664,30
44.5,28
44.583333333333336,28
44.666666666666664,26
44.75,31
44.833333333333336,31
44.916666666666664,25
45,29
45.083333333333336,32
45.166666666666664,31
45.25,28
45.333333333333336,29
45.416666666666664,29
45.5,29
45.583333333333336,30
45.666666666666664,29
45.75,33
45.833333333333336,33
45.916666666666664,30
46,33
46.083333333333336,29
46.166666666666664,30
46.25,31
46.333333333333336,31
46.416666666666664,26
46.5,31
46.583333333333336,29
46.666666666666664,28
46.75,29
46.833333333333336,29
46.916666666666664,30
47,26
47.083333333333336,29
47.166666666666664,31
47.25,31
47.333333333333336,29
47.416666666666664,28
47.5,29
47.583333333333336,29
47.666666666666664,30
47.75,33
47.833333333333336,30
47.916666666666664,27
