"Hours since thread went live","Wind Breaker - Episode 4 discussion"
18.833333333333332,576
18.916666666666668,585
19,580
19.083333333333332,582
19.166666666666668,582
19.25,582
19.333333333333332,583
19.416666666666668,579
19.5,585
19.583333333333332,588
19.666666666666668,585
19.75,583
19.833333333333332,586
19.916666666666668,591
20,592
20.083333333333332,590
20.166666666666668,599
20.25,595
20.333333333333332,598
20.416666666666668,601
20.5,600
20.583333333333332,597
20.666666666666668,599
20.75,598
20.833333333333332,597
20.916666666666668,600
21,602
21.083333333333332,605
21.166666666666668,603
21.25,608
21.333333333333332,606
21.416666666666668,607
21.5,608
21.583333333333332,609
21.666666666666668,607
21.75,613
21.833333333333332,611
21.916666666666668,610
22,613
22.083333333333332,616
22.166666666666668,611
22.25,619
22.333333333333332,621
22.416666666666668,625
22.5,623
22.583333333333332,623
22.666666666666668,619
22.75,621
22.833333333333332,624
22.916666666666668,628
23,625
23.083333333333332,623
23.166666666666668,628
23.25,629
23.333333333333332,630
23.416666666666668,635
23.5,633
23.583333333333332,631
23.666666666666668,627
23.75,628
23.833333333333332,632
23.916666666666668,630
24,637
24.083333333333332,634
24.166666666666668,636
24.25,634
24.333333333333332,638
24.416666666666668,635
24.5,634
24.583333333333332,639
24.666666666666668,640
24.75,642
24.833333333333332,643
24.916666666666668,643
25,639
25.083333333333332,642
25.166666666666668,640
25.25,642
25.333333333333332,646
25.416666666666668,641
25.5,646
25.583333333333332,644
25.666666666666668,652
25.75,645
25.833333333333332,647
25.916666666666668,648
26,647
26.083333333333332,646
26.166666666666668,649
26.25,652
26.333333333333332,649
26.416666666666668,651
26.5,650
26.583333333333332,654
26.666666666666668,655
26.75,653
26.833333333333332,661
26.916666666666668,658
27,659
27.083333333333332,655
27.166666666666668,651
27.25,657
27.333333333333332,662
27.416666666666668,655
27.5,659
27.583333333333332,660
27.666666666666668,660
27.75,659
27.833333333333332,656
27.916666666666668,658
28,656
28.083333333333332,661
28.166666666666668,660
28.25,665
28.333333333333332,664
28.416666666666668,660
28.5,666
28.583333333333332,664
28.666666666666668,666
28.75,660
28.833333333333332,664
28.916666666666668,665
29,665
29.083333333333332,663
29.166666666666668,669
29.25,663
29.333333333333332,665
29.416666666666668,664
29.5,662
29.583333333333332,671
29.666666666666668,670
29.75,666
29.833333333333332,669
29.916666666666668,676
30,673
30.083333333333332,668
30.166666666666668,674
30.25,670
30.333333333333332,670
30.416666666666668,673
30.5,671
30.583333333333332,672
30.666666666666668,676
30.75,673
30.833333333333332,679
30.916666666666668,676
31,676
31.083333333333332,673
31.166666666666668,678
31.25,681
31.333333333333332,681
31.416666666666668,682
31.5,683
31.583333333333332,681
31.666666666666668,682
31.75,680
31.833333333333332,683
31.916666666666668,682
32,680
32.083333333333336,684
32.166666666666664,675
32.25,679
32.333333333333336,679
32.416666666666664,678
32.5,684
32.583333333333336,682
32.666666666666664,684
32.75,682
32.833333333333336,682
32.916666666666664,675
33,678
33.083333333333336,682
33.166666666666664,681
33.25,688
33.333333333333336,682
33.416666666666664,682
33.5,688
33.583333333333336,685
33.666666666666664,680
33.75,691
33.833333333333336,685
33.916666666666664,680
34,686
34.083333333333336,683
34.166666666666664,681
34.25,689
34.333333333333336,682
34.416666666666664,687
34.5,686
34.583333333333336,690
34.666666666666664,687
34.75,687
34.833333333333336,688
34.916666666666664,683
35,690
35.083333333333336,691
35.166666666666664,687
35.25,687
35.333333333333336,684
35.416666666666664,687
35.5,684
35.583333333333336,687
35.666666666666664,686
35.75,685
35.833333333333336,686
35.916666666666664,691
36,688
36.083333333333336,684
36.166666666666664,688
36.25,686
36.333333333333336,689
36.416666666666664,688
36.5,691
36.583333333333336,685
36.666666666666664,687
36.75,688
36.833333333333336,687
36.916666666666664,687
37,688
37.083333333333336,690
37.166666666666664,690
37.25,688
37.333333333333336,692
37.416666666666664,693
37.5,688
37.583333333333336,686
37.666666666666664,687
37.75,690
37.833333333333336,695
37.916666666666664,688
38,694
38.083333333333336,689
38.166666666666664,692
38.25,692
38.333333333333336,691
38.416666666666664,693
38.5,687
38.583333333333336,693
38.666666666666664,688
38.75,688
38.833333333333336,689
38.916666666666664,697
39,696
39.083333333333336,690
39.166666666666664,698
39.25,693
39.333333333333336,698
39.416666666666664,693
39.5,694
39.583333333333336,693
39.666666666666664,694
39.75,692
39.833333333333336,695
39.916666666666664,692
40,693
40.083333333333336,696
40.166666666666664,695
40.25,696
40.333333333333336,697
40.416666666666664,695
40.5,694
40.583333333333336,695
40.666666666666664,691
40.75,701
40.833333333333336,702
40.916666666666664,697
41,695
41.083333333333336,692
41.166666666666664,698
41.25,698
41.333333333333336,691
41.416666666666664,693
41.5,697
41.583333333333336,695
41.666666666666664,699
41.75,695
41.833333333333336,699
41.916666666666664,692
42,696
42.083333333333336,700
42.166666666666664,703
42.25,700
42.333333333333336,697
42.416666666666664,700
42.5,696
42.583333333333336,698
42.666666666666664,696
42.75,702
42.833333333333336,696
42.916666666666664,698
43,698
43.083333333333336,698
43.166666666666664,695
43.25,703
43.333333333333336,699
43.416666666666664,703
43.5,701
43.583333333333336,699
43.666666666666664,704
43.75,700
43.833333333333336,699
43.916666666666664,699
44,699
44.083333333333336,698
44.166666666666664,698
44.25,693
44.333333333333336,703
44.416666666666664,698
44.5,697
44.583333333333336,698
44.666666666666664,698
44.75,697
44.833333333333336,696
44.916666666666664,697
45,700
45.083333333333336,706
45.166666666666664,695
45.25,701
45.333333333333336,700
45.416666666666664,697
45.5,702
45.583333333333336,701
45.666666666666664,697
45.75,704
45.833333333333336,702
45.916666666666664,700
46,696
46.083333333333336,701
46.166666666666664,696
46.25,698
46.333333333333336,698
46.416666666666664,698
46.5,703
46.583333333333336,703
46.666666666666664,699
46.75,698
46.833333333333336,705
46.916666666666664,699
47,705
47.083333333333336,701
47.166666666666664,698
47.25,699
47.333333333333336,700
47.416666666666664,696
47.5,697
47.583333333333336,705
47.666666666666664,704
47.75,704
47.833333333333336,700
47.916666666666664,706
