"Hours since thread went live","Wonderful Precure! • Wonderful Pretty Cure! - Episode 4 discussion"
33.583333333333336,39
33.666666666666664,37
33.75,41
33.833333333333336,36
33.916666666666664,38
34,37
34.083333333333336,40
34.166666666666664,38
34.25,35
34.333333333333336,39
34.416666666666664,42
34.5,41
34.583333333333336,35
34.666666666666664,40
34.75,38
34.833333333333336,36
34.916666666666664,34
35,35
35.083333333333336,35
35.166666666666664,36
35.25,38
35.333333333333336,42
35.416666666666664,35
35.5,35
35.583333333333336,40
35.666666666666664,39
35.75,37
35.833333333333336,40
35.916666666666664,36
36,41
36.083333333333336,36
36.166666666666664,40
36.25,38
36.333333333333336,39
36.416666666666664,36
36.5,37
36.583333333333336,37
36.666666666666664,37
36.75,40
36.833333333333336,34
36.916666666666664,40
37,38
37.083333333333336,35
37.166666666666664,40
37.25,39
37.333333333333336,36
37.416666666666664,36
37.5,39
37.583333333333336,37
37.666666666666664,36
37.75,41
37.833333333333336,39
37.916666666666664,35
38,36
38.083333333333336,41
38.166666666666664,36
38.25,41
38.333333333333336,38
38.416666666666664,39
38.5,37
38.583333333333336,37
38.666666666666664,39
38.75,37
38.833333333333336,41
38.916666666666664,39
39,42
39.083333333333336,35
39.166666666666664,39
39.25,42
39.333333333333336,38
39.416666666666664,39
39.5,42
39.583333333333336,37
39.666666666666664,36
39.75,40
39.833333333333336,41
39.916666666666664,41
40,39
40.083333333333336,40
40.166666666666664,37
40.25,39
40.333333333333336,37
40.416666666666664,35
40.5,36
40.583333333333336,38
40.666666666666664,38
40.75,39
40.833333333333336,38
40.916666666666664,42
41,40
41.083333333333336,40
41.166666666666664,39
41.25,40
41.333333333333336,39
41.416666666666664,40
41.5,37
41.583333333333336,42
41.666666666666664,37
41.833333333333336,36
41.916666666666664,41
42,41
42.083333333333336,42
42.166666666666664,39
42.25,37
42.333333333333336,40
42.416666666666664,41
42.5,38
42.583333333333336,39
42.666666666666664,38
42.75,38
42.833333333333336,39
42.916666666666664,42
43,43
43.083333333333336,38
43.166666666666664,42
43.25,38
43.333333333333336,37
43.416666666666664,42
43.5,36
43.583333333333336,39
43.666666666666664,42
43.75,35
43.833333333333336,43
43.916666666666664,39
44,41
44.083333333333336,42
44.166666666666664,41
44.25,38
44.333333333333336,41
44.416666666666664,39
44.5,39
44.583333333333336,40
44.666666666666664,39
44.75,37
44.833333333333336,41
44.916666666666664,40
45,39
45.083333333333336,39
45.166666666666664,39
45.25,35
45.333333333333336,36
45.416666666666664,39
45.5,40
45.583333333333336,42
45.666666666666664,43
45.75,42
45.833333333333336,39
45.916666666666664,39
46,36
46.083333333333336,40
46.166666666666664,40
46.25,40
46.333333333333336,43
46.416666666666664,36
46.5,41
46.583333333333336,36
46.666666666666664,36
46.75,35
46.833333333333336,41
46.916666666666664,38
47,41
47.083333333333336,39
47.166666666666664,39
47.25,37
47.333333333333336,37
47.416666666666664,41
47.5,41
47.583333333333336,39
47.666666666666664,41
47.75,40
47.833333333333336,36
47.916666666666664,38
