"Hours since thread went live","Bartender: Kami no Glass • Bartender: Glass of God - Episode 2 discussion"
26.5,518
26.583333333333332,520
26.666666666666668,528
26.75,530
26.833333333333332,524
26.916666666666668,529
27,531
27.083333333333332,523
27.166666666666668,525
27.25,521
27.333333333333332,532
27.416666666666668,522
27.5,526
27.583333333333332,529
27.666666666666668,526
27.75,528
27.833333333333332,528
27.916666666666668,532
28,531
28.083333333333332,530
28.166666666666668,527
28.25,529
28.333333333333332,527
28.416666666666668,531
28.5,537
28.583333333333332,533
28.666666666666668,532
28.75,530
28.833333333333332,537
28.916666666666668,535
29,536
29.083333333333332,534
29.166666666666668,530
29.25,536
29.333333333333332,533
29.416666666666668,538
29.5,536
29.583333333333332,539
29.666666666666668,538
29.75,535
29.833333333333332,537
29.916666666666668,533
30,539
30.083333333333332,539
30.166666666666668,541
30.25,538
30.333333333333332,539
30.416666666666668,538
30.5,540
30.583333333333332,543
30.666666666666668,540
30.75,538
30.833333333333332,541
30.916666666666668,537
31,543
31.083333333333332,543
31.166666666666668,541
31.25,544
31.333333333333332,536
31.416666666666668,538
31.5,539
31.583333333333332,540
31.666666666666668,542
31.75,543
31.833333333333332,542
31.916666666666668,539
32,541
32.083333333333336,539
32.166666666666664,543
32.25,543
32.333333333333336,540
32.416666666666664,538
32.5,537
32.583333333333336,539
32.666666666666664,541
32.75,543
32.833333333333336,540
32.916666666666664,544
33,543
33.083333333333336,540
33.166666666666664,542
33.25,545
33.333333333333336,545
33.416666666666664,542
33.5,546
33.583333333333336,551
33.666666666666664,544
33.75,550
33.833333333333336,550
33.916666666666664,547
34,545
34.083333333333336,551
34.166666666666664,550
34.25,552
34.333333333333336,545
34.416666666666664,549
34.5,553
34.583333333333336,548
34.666666666666664,552
34.75,555
34.833333333333336,546
34.916666666666664,553
35,551
35.083333333333336,550
35.166666666666664,554
35.25,554
35.333333333333336,547
35.416666666666664,547
35.5,554
35.583333333333336,555
35.666666666666664,558
35.75,550
35.833333333333336,553
35.916666666666664,552
36,553
36.083333333333336,556
36.166666666666664,550
36.25,558
36.333333333333336,551
36.416666666666664,550
36.5,550
36.583333333333336,554
36.666666666666664,554
36.75,554
36.833333333333336,551
36.916666666666664,558
37,554
37.083333333333336,555
37.166666666666664,557
37.25,552
37.333333333333336,552
37.416666666666664,552
37.5,562
37.583333333333336,551
37.666666666666664,552
37.75,558
37.833333333333336,557
37.916666666666664,553
38,558
38.083333333333336,558
38.166666666666664,556
38.25,558
38.333333333333336,557
38.416666666666664,556
38.5,556
38.583333333333336,560
38.666666666666664,557
38.75,555
38.833333333333336,563
38.916666666666664,561
39,559
39.083333333333336,559
39.166666666666664,555
39.25,563
39.333333333333336,556
39.416666666666664,565
39.5,561
39.583333333333336,560
39.666666666666664,558
39.75,555
39.833333333333336,559
39.916666666666664,561
40,564
40.083333333333336,565
40.166666666666664,561
40.25,555
40.333333333333336,560
40.416666666666664,558
40.5,561
40.583333333333336,556
40.666666666666664,560
40.75,563
40.833333333333336,559
40.916666666666664,560
41,563
41.083333333333336,560
41.166666666666664,561
41.25,561
41.333333333333336,564
41.416666666666664,565
41.5,562
41.583333333333336,562
41.666666666666664,558
41.75,563
41.833333333333336,559
41.916666666666664,560
42,561
42.083333333333336,560
42.166666666666664,566
42.25,562
42.333333333333336,560
42.416666666666664,564
42.5,563
42.583333333333336,565
42.666666666666664,564
42.75,559
42.833333333333336,558
42.916666666666664,564
43,562
43.083333333333336,564
43.166666666666664,556
43.25,560
43.333333333333336,565
43.416666666666664,565
43.5,562
43.583333333333336,565
43.666666666666664,559
43.75,564
43.833333333333336,562
43.916666666666664,562
44,560
44.083333333333336,564
44.166666666666664,561
44.25,568
44.333333333333336,564
44.416666666666664,562
44.5,560
44.583333333333336,568
44.666666666666664,563
44.75,564
44.833333333333336,569
44.916666666666664,569
45,563
45.083333333333336,569
45.166666666666664,561
45.25,562
45.333333333333336,567
45.416666666666664,562
45.5,571
45.583333333333336,561
45.666666666666664,569
45.75,566
45.833333333333336,563
45.916666666666664,565
46,566
46.083333333333336,569
46.166666666666664,565
46.25,569
46.333333333333336,562
46.416666666666664,565
46.5,568
46.583333333333336,566
46.666666666666664,571
46.75,562
46.833333333333336,559
46.916666666666664,562
47,567
47.083333333333336,562
47.166666666666664,564
47.25,563
47.333333333333336,564
47.416666666666664,563
47.5,570
47.583333333333336,569
47.666666666666664,563
47.75,567
47.833333333333336,567
47.916666666666664,566
