"Hours since thread went live","Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu • I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - Episode 2 discussion"
25.916666666666668,562
26,565
26.083333333333332,564
26.166666666666668,568
26.25,569
26.333333333333332,568
26.416666666666668,575
26.5,575
26.583333333333332,575
26.666666666666668,569
26.75,569
26.833333333333332,571
26.916666666666668,574
27,579
27.083333333333332,574
27.166666666666668,574
27.25,573
27.333333333333332,574
27.416666666666668,573
27.5,578
27.583333333333332,574
27.666666666666668,582
27.75,573
27.833333333333332,573
27.916666666666668,578
28,580
28.083333333333332,581
28.166666666666668,579
28.25,574
28.333333333333332,576
28.416666666666668,577
28.5,579
28.583333333333332,581
28.666666666666668,578
28.75,576
28.833333333333332,579
28.916666666666668,583
29,584
29.083333333333332,584
29.166666666666668,582
29.25,578
29.333333333333332,581
29.416666666666668,585
29.5,581
29.583333333333332,581
29.666666666666668,579
29.75,587
29.833333333333332,583
29.916666666666668,582
30,583
30.083333333333332,579
30.166666666666668,584
30.25,579
30.333333333333332,580
30.416666666666668,584
30.5,580
30.583333333333332,586
30.666666666666668,587
30.75,586
30.833333333333332,590
30.916666666666668,589
31,588
31.083333333333332,586
31.166666666666668,595
31.25,588
31.333333333333332,592
31.416666666666668,592
31.5,585
31.583333333333332,587
31.666666666666668,589
31.75,586
31.833333333333332,597
31.916666666666668,587
32,593
32.083333333333336,597
32.166666666666664,593
32.25,588
32.333333333333336,594
32.416666666666664,595
32.5,596
32.583333333333336,592
32.666666666666664,592
32.75,597
32.833333333333336,587
32.916666666666664,594
33,596
33.083333333333336,596
33.166666666666664,591
33.25,590
33.333333333333336,598
33.416666666666664,593
33.5,590
33.583333333333336,596
33.666666666666664,588
33.75,592
33.833333333333336,596
33.916666666666664,595
34,597
34.083333333333336,596
34.166666666666664,594
34.25,606
34.333333333333336,598
34.416666666666664,601
34.5,597
34.583333333333336,607
34.666666666666664,606
34.75,606
34.833333333333336,607
34.916666666666664,605
35,601
35.083333333333336,603
35.166666666666664,600
35.25,606
35.333333333333336,605
35.416666666666664,606
35.5,603
35.583333333333336,602
35.666666666666664,604
35.75,604
35.833333333333336,603
35.916666666666664,604
36,603
36.083333333333336,606
36.166666666666664,606
36.25,606
36.333333333333336,603
36.416666666666664,601
36.5,605
36.583333333333336,604
36.666666666666664,608
36.75,607
36.833333333333336,610
36.916666666666664,601
37,610
37.083333333333336,605
37.166666666666664,607
37.25,609
37.333333333333336,609
37.416666666666664,606
37.5,605
37.583333333333336,603
37.666666666666664,604
37.75,606
37.833333333333336,606
37.916666666666664,609
38,611
38.083333333333336,608
38.166666666666664,605
38.25,607
38.333333333333336,608
38.416666666666664,607
38.5,604
38.583333333333336,603
38.666666666666664,607
38.75,607
38.833333333333336,608
38.916666666666664,603
39,607
39.083333333333336,610
39.166666666666664,613
39.25,610
39.333333333333336,608
39.416666666666664,610
39.5,609
39.583333333333336,607
39.666666666666664,609
39.75,608
39.833333333333336,608
39.916666666666664,609
40,608
40.083333333333336,610
40.166666666666664,610
40.25,605
40.333333333333336,609
40.416666666666664,609
40.5,604
40.583333333333336,608
40.666666666666664,605
40.75,614
40.833333333333336,609
40.916666666666664,609
41,615
41.083333333333336,608
41.166666666666664,606
41.25,616
41.333333333333336,616
41.416666666666664,606
41.5,607
41.583333333333336,612
41.666666666666664,614
41.75,605
41.833333333333336,608
41.916666666666664,613
42,613
42.083333333333336,607
42.166666666666664,614
42.25,616
42.333333333333336,614
42.416666666666664,611
42.5,611
42.583333333333336,611
42.666666666666664,615
42.75,613
42.833333333333336,617
42.916666666666664,616
43,614
43.083333333333336,616
43.166666666666664,616
43.25,618
43.333333333333336,614
43.416666666666664,611
43.5,617
43.583333333333336,612
43.666666666666664,616
43.75,613
43.833333333333336,617
43.916666666666664,612
44,613
44.083333333333336,617
44.166666666666664,617
44.25,612
44.333333333333336,614
44.416666666666664,612
44.5,616
44.583333333333336,617
44.666666666666664,614
44.75,611
44.833333333333336,610
44.916666666666664,614
45,615
45.083333333333336,615
45.166666666666664,616
45.25,615
45.333333333333336,611
45.416666666666664,618
45.5,613
45.583333333333336,613
45.666666666666664,618
45.75,615
45.833333333333336,614
45.916666666666664,615
46,616
46.083333333333336,614
46.166666666666664,619
46.25,617
46.333333333333336,614
46.416666666666664,615
46.5,618
46.583333333333336,617
46.666666666666664,618
46.833333333333336,616
46.916666666666664,615
47,619
47.083333333333336,619
47.166666666666664,619
47.25,613
47.333333333333336,624
47.416666666666664,614
47.5,618
47.583333333333336,619
47.666666666666664,617
47.75,622
47.833333333333336,615
47.916666666666664,617
