"Hours since thread went live","Jiisan Baasan Wakagaeru • Grandpa and Grandma Turn Young Again - Episode 6 discussion"
35.333333333333336,229
35.416666666666664,229
35.5,228
35.583333333333336,227
35.666666666666664,224
35.75,222
35.833333333333336,226
35.916666666666664,226
36,227
36.083333333333336,228
36.166666666666664,228
36.25,225
36.333333333333336,225
36.416666666666664,224
36.5,229
36.583333333333336,226
36.666666666666664,225
36.75,229
36.833333333333336,232
36.916666666666664,233
37,229
37.083333333333336,227
37.166666666666664,231
37.25,227
37.333333333333336,233
37.416666666666664,229
37.5,225
37.583333333333336,229
37.666666666666664,228
37.75,230
37.833333333333336,229
37.916666666666664,226
38,227
38.083333333333336,229
38.166666666666664,234
38.25,228
38.333333333333336,226
38.416666666666664,229
38.5,232
38.583333333333336,226
38.666666666666664,232
38.75,231
38.833333333333336,227
38.916666666666664,229
39,228
39.083333333333336,228
39.166666666666664,234
39.25,229
39.333333333333336,230
39.416666666666664,230
39.5,235
39.583333333333336,232
39.666666666666664,229
39.75,234
39.833333333333336,231
39.916666666666664,229
40,231
40.083333333333336,233
40.166666666666664,231
40.25,230
40.333333333333336,234
40.416666666666664,227
40.5,231
40.583333333333336,230
40.666666666666664,231
40.75,229
40.833333333333336,233
40.916666666666664,230
41,227
41.083333333333336,231
41.166666666666664,234
41.25,232
41.333333333333336,232
41.416666666666664,231
41.5,233
41.583333333333336,234
41.666666666666664,229
41.75,231
41.833333333333336,232
41.916666666666664,233
42,230
42.083333333333336,231
42.166666666666664,231
42.25,231
42.333333333333336,232
42.416666666666664,233
42.5,231
42.583333333333336,234
42.666666666666664,228
42.75,231
42.833333333333336,233
42.916666666666664,228
43,231
43.083333333333336,230
43.166666666666664,228
43.25,235
43.333333333333336,233
43.416666666666664,231
43.5,231
43.583333333333336,230
43.666666666666664,230
43.75,230
43.833333333333336,231
43.916666666666664,231
44,230
44.083333333333336,229
44.166666666666664,233
44.25,229
44.333333333333336,230
44.416666666666664,235
44.5,230
44.583333333333336,234
44.666666666666664,231
44.75,234
44.833333333333336,229
44.916666666666664,230
45,229
45.083333333333336,227
45.166666666666664,231
45.25,229
45.333333333333336,234
45.416666666666664,234
45.5,231
45.583333333333336,232
45.666666666666664,231
45.75,230
45.833333333333336,233
45.916666666666664,234
46,234
46.083333333333336,234
46.166666666666664,235
46.25,231
46.333333333333336,234
46.416666666666664,234
46.5,231
46.583333333333336,229
46.666666666666664,235
46.75,234
46.833333333333336,231
46.916666666666664,232
47,234
47.083333333333336,235
47.166666666666664,232
47.25,232
47.333333333333336,230
47.416666666666664,228
47.5,230
47.583333333333336,233
47.666666666666664,230
47.75,232
47.833333333333336,231
47.916666666666664,233
