"Hours since thread went live","Hibike! Euphonium Season 3 • Sound! Euphonium Season 3 - Episode 6 discussion"
24.416666666666668,731
24.5,737
24.583333333333332,736
24.666666666666668,734
24.75,736
24.833333333333332,733
24.916666666666668,733
25,729
25.083333333333332,729
25.166666666666668,735
25.25,728
25.333333333333332,736
25.416666666666668,732
25.5,730
25.583333333333332,734
25.666666666666668,734
25.75,731
25.833333333333332,729
25.916666666666668,731
26,735
26.083333333333332,733
26.166666666666668,729
26.25,739
26.333333333333332,738
26.416666666666668,730
26.5,736
26.583333333333332,734
26.666666666666668,731
26.75,735
26.833333333333332,739
26.916666666666668,740
27,735
27.083333333333332,736
27.166666666666668,738
27.25,739
27.333333333333332,745
27.416666666666668,735
27.5,745
27.583333333333332,739
27.666666666666668,743
27.75,744
27.833333333333332,742
27.916666666666668,738
28,739
28.083333333333332,740
28.166666666666668,745
28.25,741
28.333333333333332,745
28.416666666666668,738
28.5,743
28.583333333333332,740
28.666666666666668,742
28.75,743
28.833333333333332,745
28.916666666666668,745
29,748
29.083333333333332,744
29.166666666666668,745
29.25,744
29.333333333333332,742
29.416666666666668,748
29.5,746
29.583333333333332,745
29.666666666666668,746
29.75,738
29.833333333333332,741
29.916666666666668,748
30,741
30.083333333333332,742
30.166666666666668,743
30.25,745
30.333333333333332,747
30.416666666666668,743
30.5,742
30.583333333333332,751
30.666666666666668,741
30.75,743
30.833333333333332,744
30.916666666666668,748
31,752
31.083333333333332,747
31.166666666666668,747
31.25,743
31.333333333333332,748
31.416666666666668,747
31.5,747
31.583333333333332,752
31.666666666666668,747
31.75,747
31.833333333333332,753
31.916666666666668,747
32,750
32.083333333333336,746
32.166666666666664,749
32.25,751
32.333333333333336,754
32.416666666666664,752
32.5,752
32.583333333333336,758
32.666666666666664,755
32.75,754
32.833333333333336,756
32.916666666666664,760
33,754
33.083333333333336,750
33.166666666666664,751
33.25,759
33.333333333333336,757
33.416666666666664,754
33.5,757
33.583333333333336,753
33.666666666666664,754
33.75,758
33.833333333333336,751
33.916666666666664,751
34,758
34.083333333333336,755
34.166666666666664,756
34.25,756
34.333333333333336,757
34.416666666666664,755
34.5,759
34.583333333333336,758
34.666666666666664,760
34.75,759
34.833333333333336,754
34.916666666666664,753
35,755
35.083333333333336,752
35.166666666666664,751
35.25,753
35.333333333333336,753
35.416666666666664,753
35.5,760
35.583333333333336,758
35.666666666666664,757
35.75,755
35.833333333333336,758
35.916666666666664,758
36,757
36.083333333333336,756
36.166666666666664,761
36.25,760
36.333333333333336,753
36.416666666666664,761
36.5,757
36.583333333333336,754
36.666666666666664,756
36.75,754
36.833333333333336,752
36.916666666666664,755
37,755
37.083333333333336,751
37.166666666666664,760
37.25,753
37.333333333333336,756
37.416666666666664,752
37.5,759
37.583333333333336,759
37.666666666666664,757
37.75,755
37.833333333333336,753
37.916666666666664,760
38,760
38.083333333333336,758
38.166666666666664,760
38.25,763
38.333333333333336,761
38.416666666666664,762
38.5,755
38.583333333333336,754
38.666666666666664,759
38.75,762
38.833333333333336,755
38.916666666666664,761
39,760
39.083333333333336,764
39.166666666666664,762
39.25,763
39.333333333333336,756
39.416666666666664,762
39.5,757
39.583333333333336,767
39.666666666666664,762
39.75,759
39.833333333333336,766
39.916666666666664,758
40,759
40.083333333333336,764
40.166666666666664,759
40.25,767
40.333333333333336,760
40.416666666666664,765
40.5,764
40.583333333333336,764
40.666666666666664,764
40.75,766
40.833333333333336,766
40.916666666666664,768
41,764
41.083333333333336,766
41.166666666666664,768
41.25,765
41.333333333333336,767
41.416666666666664,765
41.5,769
41.583333333333336,763
41.666666666666664,765
41.75,767
41.833333333333336,767
41.916666666666664,764
42,771
42.083333333333336,764
42.166666666666664,770
42.25,766
42.333333333333336,771
42.416666666666664,769
42.5,769
42.583333333333336,769
42.666666666666664,767
42.75,769
42.833333333333336,765
42.916666666666664,765
43,763
43.083333333333336,768
43.166666666666664,766
43.25,766
43.333333333333336,771
43.416666666666664,769
43.5,772
43.583333333333336,771
43.666666666666664,769
43.75,773
43.833333333333336,767
43.916666666666664,771
44,766
44.083333333333336,771
44.166666666666664,767
44.25,773
44.333333333333336,767
44.416666666666664,770
44.5,771
44.583333333333336,766
44.666666666666664,769
44.75,767
44.833333333333336,766
44.916666666666664,770
45,773
45.083333333333336,770
45.166666666666664,767
45.25,770
45.333333333333336,768
45.416666666666664,772
45.5,772
45.583333333333336,772
45.666666666666664,768
45.75,775
45.833333333333336,771
45.916666666666664,767
46,770
46.083333333333336,765
46.166666666666664,772
46.25,772
46.333333333333336,767
46.416666666666664,769
46.5,767
46.583333333333336,770
46.666666666666664,765
46.75,774
46.833333333333336,774
46.916666666666664,767
47,770
47.083333333333336,770
47.166666666666664,771
47.25,775
47.333333333333336,774
47.416666666666664,768
47.5,770
47.583333333333336,772
47.666666666666664,772
47.75,765
47.833333333333336,769
47.916666666666664,769
