"Hours since thread went live","Beyblade X - Episode 29 discussion"
39.166666666666664,7
39.25,5
39.333333333333336,8
39.416666666666664,7
39.5,7
39.583333333333336,5
39.666666666666664,8
39.75,8
39.833333333333336,7
39.916666666666664,7
40,7
40.083333333333336,7
40.166666666666664,9
40.25,6
40.333333333333336,7
40.416666666666664,7
40.5,9
40.583333333333336,8
40.666666666666664,5
40.75,8
40.833333333333336,9
40.916666666666664,7
41,7
41.083333333333336,7
41.166666666666664,9
41.25,7
41.333333333333336,7
41.416666666666664,7
41.5,6
41.583333333333336,6
41.666666666666664,7
41.75,8
41.833333333333336,6
41.916666666666664,6
42,5
42.083333333333336,7
42.166666666666664,5
42.25,6
42.333333333333336,8
42.416666666666664,8
42.5,8
42.583333333333336,7
42.666666666666664,7
42.75,8
42.833333333333336,9
42.916666666666664,6
43,8
43.083333333333336,5
43.166666666666664,5
43.25,7
43.333333333333336,7
43.416666666666664,6
43.5,7
43.583333333333336,9
43.666666666666664,7
43.75,9
43.833333333333336,6
43.916666666666664,8
44,5
44.083333333333336,7
44.166666666666664,5
44.25,8
44.333333333333336,7
44.416666666666664,8
44.5,6
44.583333333333336,7
44.666666666666664,5
44.75,8
44.833333333333336,7
44.916666666666664,9
45,8
45.083333333333336,6
45.166666666666664,6
45.25,6
45.333333333333336,6
45.416666666666664,7
45.5,9
45.583333333333336,8
45.666666666666664,8
45.75,8
45.833333333333336,6
45.916666666666664,8
46,8
46.083333333333336,6
46.166666666666664,9
46.25,8
46.333333333333336,7
46.416666666666664,6
46.5,7
46.583333333333336,6
46.666666666666664,6
46.75,6
46.833333333333336,8
46.916666666666664,8
47,5
47.083333333333336,9
47.166666666666664,5
47.25,8
47.333333333333336,8
47.416666666666664,8
47.5,9
47.583333333333336,8
47.666666666666664,8
47.75,8
47.833333333333336,6
47.916666666666664,7
