"Hours since thread went live","Karasu wa Aruji wo Erabanai • Yatagarasu: The Raven Does Not Choose Its Master - Episode 2 discussion"
21.583333333333332,90
21.666666666666668,91
21.75,87
21.833333333333332,86
21.916666666666668,90
22,87
22.083333333333332,85
22.166666666666668,87
22.25,91
22.333333333333332,90
22.416666666666668,86
22.5,88
22.583333333333332,92
22.666666666666668,90
22.75,86
22.833333333333332,93
22.916666666666668,90
23,93
23.083333333333332,90
23.166666666666668,91
23.25,90
23.333333333333332,91
23.416666666666668,93
23.5,88
23.583333333333332,88
23.666666666666668,90
23.75,86
23.833333333333332,90
23.916666666666668,91
24,91
24.083333333333332,94
24.166666666666668,88
24.25,93
24.333333333333332,91
24.416666666666668,93
24.5,91
24.583333333333332,92
24.666666666666668,89
24.75,88
24.833333333333332,95
24.916666666666668,90
25,92
25.083333333333332,90
25.166666666666668,94
25.25,91
25.333333333333332,93
25.416666666666668,92
25.5,95
25.583333333333332,94
25.666666666666668,92
25.75,92
25.833333333333332,94
25.916666666666668,95
26,93
26.083333333333332,96
26.166666666666668,92
26.25,98
26.333333333333332,97
26.416666666666668,98
26.5,95
26.583333333333332,94
26.666666666666668,93
26.75,93
26.833333333333332,97
26.916666666666668,97
27,99
27.083333333333332,96
27.166666666666668,96
27.25,96
27.333333333333332,96
27.416666666666668,96
27.5,96
27.583333333333332,92
27.666666666666668,98
27.75,95
27.833333333333332,94
27.916666666666668,97
28,94
28.083333333333332,95
28.166666666666668,95
28.25,96
28.333333333333332,97
28.416666666666668,95
28.5,101
28.583333333333332,98
28.666666666666668,100
28.75,98
28.833333333333332,95
28.916666666666668,97
29,95
29.083333333333332,95
29.166666666666668,98
29.25,98
29.333333333333332,97
29.416666666666668,98
29.5,101
29.583333333333332,103
29.666666666666668,101
29.75,100
29.833333333333332,99
29.916666666666668,99
30,100
30.083333333333332,97
30.166666666666668,103
30.25,101
30.333333333333332,101
30.416666666666668,98
30.5,100
30.583333333333332,100
30.666666666666668,96
30.75,99
30.833333333333332,99
30.916666666666668,103
31,101
31.083333333333332,102
31.166666666666668,101
31.25,101
31.333333333333332,99
31.416666666666668,101
31.5,99
31.583333333333332,103
31.666666666666668,100
31.75,98
31.833333333333332,101
31.916666666666668,103
32,102
32.083333333333336,97
32.166666666666664,105
32.25,100
32.333333333333336,105
32.416666666666664,102
32.5,103
32.583333333333336,101
32.666666666666664,99
32.75,98
32.833333333333336,105
32.916666666666664,98
33,105
33.083333333333336,99
33.166666666666664,99
33.25,100
33.333333333333336,102
33.416666666666664,101
33.5,103
33.583333333333336,100
33.666666666666664,98
33.75,97
33.833333333333336,99
33.916666666666664,103
34,101
34.083333333333336,99
34.166666666666664,102
34.25,101
34.333333333333336,101
34.416666666666664,98
34.5,97
34.583333333333336,101
34.666666666666664,103
34.75,102
34.833333333333336,102
34.916666666666664,100
35,99
35.083333333333336,102
35.166666666666664,103
35.25,104
35.333333333333336,99
35.416666666666664,104
35.5,105
35.583333333333336,101
35.666666666666664,98
35.75,100
35.833333333333336,102
35.916666666666664,99
36,100
36.083333333333336,105
36.166666666666664,104
36.25,102
36.333333333333336,106
36.416666666666664,105
36.5,106
36.583333333333336,102
36.666666666666664,102
36.75,103
36.833333333333336,102
36.916666666666664,102
37,104
37.083333333333336,102
37.166666666666664,104
37.25,101
37.333333333333336,102
37.416666666666664,102
37.5,98
37.583333333333336,100
37.666666666666664,102
37.75,101
37.833333333333336,104
37.916666666666664,98
38,105
38.083333333333336,102
38.166666666666664,102
38.25,101
38.333333333333336,102
38.416666666666664,100
38.5,104
38.583333333333336,102
38.666666666666664,106
38.75,100
38.833333333333336,101
38.916666666666664,102
39,104
39.083333333333336,103
39.166666666666664,102
39.25,102
39.333333333333336,106
39.416666666666664,102
39.5,104
39.583333333333336,104
39.666666666666664,103
39.75,102
39.833333333333336,107
39.916666666666664,103
40,103
40.083333333333336,103
40.166666666666664,108
40.25,106
40.333333333333336,100
40.416666666666664,102
40.5,104
40.583333333333336,105
40.666666666666664,106
40.75,105
40.833333333333336,100
40.916666666666664,105
41,104
41.083333333333336,107
41.166666666666664,102
41.25,103
41.333333333333336,104
41.416666666666664,104
41.5,100
41.583333333333336,105
41.666666666666664,104
41.75,103
41.833333333333336,106
41.916666666666664,107
42,105
42.083333333333336,104
42.166666666666664,104
42.25,107
42.333333333333336,105
42.416666666666664,104
42.5,105
42.583333333333336,105
42.666666666666664,104
42.75,109
42.833333333333336,108
42.916666666666664,104
43,102
43.083333333333336,104
43.166666666666664,105
43.25,104
43.333333333333336,108
43.416666666666664,102
43.5,105
43.583333333333336,103
43.666666666666664,108
43.75,108
43.833333333333336,104
43.916666666666664,104
44,105
44.083333333333336,105
44.166666666666664,109
44.25,101
44.333333333333336,104
44.416666666666664,103
44.5,106
44.583333333333336,102
44.666666666666664,104
44.75,104
44.833333333333336,108
44.916666666666664,106
45,108
45.083333333333336,105
45.166666666666664,106
45.25,106
45.333333333333336,105
45.416666666666664,105
45.5,106
45.583333333333336,102
45.666666666666664,104
45.75,105
45.833333333333336,103
45.916666666666664,105
46,102
46.083333333333336,103
46.166666666666664,107
46.25,107
46.333333333333336,106
46.416666666666664,107
46.5,105
46.583333333333336,108
46.666666666666664,110
46.75,107
46.833333333333336,104
46.916666666666664,102
47,108
47.083333333333336,108
47.166666666666664,106
47.25,104
47.333333333333336,107
47.416666666666664,104
47.5,105
47.583333333333336,104
47.666666666666664,109
47.75,106
47.833333333333336,106
47.916666666666664,107
