"Hours since thread went live","Tsuki ga Michibiku Isekai Douchuu Season 2 • Tsukimichi -Moonlit Fantasy- Season 2 - Episode 18 discussion"
26.5,743
26.583333333333332,743
26.666666666666668,737
26.75,738
26.833333333333332,739
26.916666666666668,741
27,743
27.083333333333332,739
27.166666666666668,743
27.25,734
27.333333333333332,738
27.416666666666668,741
27.5,743
27.583333333333332,743
27.666666666666668,746
27.75,746
27.833333333333332,745
27.916666666666668,742
28,740
28.083333333333332,742
28.166666666666668,745
28.25,753
28.333333333333332,749
28.416666666666668,753
28.5,751
28.583333333333332,752
28.666666666666668,747
28.75,752
28.833333333333332,748
28.916666666666668,752
29,748
29.083333333333332,750
29.166666666666668,748
29.25,745
29.333333333333332,746
29.416666666666668,753
29.5,749
29.583333333333332,751
29.666666666666668,744
29.75,745
29.833333333333332,751
29.916666666666668,752
30,755
30.083333333333332,754
30.166666666666668,749
30.25,751
30.333333333333332,751
30.416666666666668,749
30.5,752
30.583333333333332,751
30.666666666666668,751
30.75,747
30.833333333333332,752
30.916666666666668,746
31,746
31.083333333333332,750
31.166666666666668,747
31.25,750
31.333333333333332,748
31.416666666666668,750
31.5,754
31.583333333333332,756
31.666666666666668,750
31.75,751
31.833333333333332,748
31.916666666666668,752
32,754
32.083333333333336,754
32.166666666666664,747
32.25,750
32.333333333333336,756
32.416666666666664,751
32.5,750
32.583333333333336,754
32.666666666666664,753
32.75,756
32.833333333333336,756
32.916666666666664,755
33,759
33.083333333333336,756
33.166666666666664,754
33.25,752
33.333333333333336,752
33.416666666666664,753
33.5,758
33.583333333333336,751
33.666666666666664,754
33.75,755
33.833333333333336,756
33.916666666666664,755
34,751
34.083333333333336,755
34.166666666666664,759
34.25,759
34.333333333333336,756
34.416666666666664,757
34.5,756
34.583333333333336,758
34.666666666666664,756
34.75,750
34.833333333333336,758
34.916666666666664,754
35,756
35.083333333333336,756
35.166666666666664,758
35.25,752
35.333333333333336,757
35.416666666666664,763
35.5,755
35.583333333333336,754
35.666666666666664,756
35.75,760
35.833333333333336,759
35.916666666666664,758
36,762
36.083333333333336,758
36.166666666666664,756
36.25,758
36.333333333333336,759
36.416666666666664,756
36.5,757
36.583333333333336,758
36.666666666666664,753
36.75,755
36.833333333333336,757
36.916666666666664,761
37,757
37.083333333333336,761
37.166666666666664,757
37.25,763
37.333333333333336,758
37.416666666666664,757
37.5,760
37.583333333333336,764
37.666666666666664,766
37.75,756
37.833333333333336,763
37.916666666666664,760
38,758
38.083333333333336,756
38.166666666666664,765
38.25,758
38.333333333333336,764
38.416666666666664,759
38.5,761
38.583333333333336,761
38.666666666666664,758
38.75,760
38.833333333333336,763
38.916666666666664,761
39,760
39.083333333333336,764
39.166666666666664,761
39.25,761
39.333333333333336,763
39.416666666666664,764
39.5,762
39.583333333333336,763
39.666666666666664,761
39.75,764
39.833333333333336,766
39.916666666666664,766
40,768
40.083333333333336,763
40.166666666666664,767
40.25,761
40.333333333333336,768
40.416666666666664,765
40.5,772
40.583333333333336,769
40.666666666666664,764
40.75,768
40.833333333333336,762
40.916666666666664,763
41,766
41.083333333333336,766
41.166666666666664,765
41.25,766
41.333333333333336,766
41.416666666666664,766
41.5,767
41.583333333333336,760
41.666666666666664,763
41.75,760
41.833333333333336,768
41.916666666666664,768
42,762
42.083333333333336,767
42.166666666666664,766
42.25,772
42.333333333333336,768
42.416666666666664,765
42.5,765
42.583333333333336,769
42.666666666666664,768
42.75,772
42.833333333333336,764
42.916666666666664,770
43,765
43.083333333333336,767
43.166666666666664,768
43.25,766
43.333333333333336,763
43.416666666666664,766
43.5,767
43.583333333333336,764
43.666666666666664,766
43.75,772
43.833333333333336,766
43.916666666666664,773
44,770
44.083333333333336,770
44.166666666666664,771
44.25,768
44.333333333333336,768
44.416666666666664,772
44.5,767
44.583333333333336,770
44.666666666666664,763
44.75,764
44.833333333333336,770
44.916666666666664,767
45,768
45.083333333333336,765
45.166666666666664,767
45.25,770
45.333333333333336,767
45.416666666666664,767
45.5,772
45.583333333333336,769
45.666666666666664,769
45.75,767
45.833333333333336,768
45.916666666666664,765
46,767
46.083333333333336,769
46.166666666666664,770
46.25,767
46.333333333333336,774
46.416666666666664,770
46.5,768
46.583333333333336,768
46.666666666666664,768
46.75,763
46.833333333333336,766
46.916666666666664,770
47,766
47.083333333333336,772
47.166666666666664,770
47.25,772
47.333333333333336,765
47.416666666666664,769
47.5,764
47.583333333333336,775
47.666666666666664,766
47.75,771
47.833333333333336,771
47.916666666666664,771
