"Hours since thread went live","Date A Live V - Episode 6 discussion"
33.75,316
33.833333333333336,319
33.916666666666664,310
34,313
34.083333333333336,312
34.166666666666664,314
34.25,317
34.333333333333336,318
34.416666666666664,317
34.5,315
34.583333333333336,315
34.666666666666664,313
34.75,316
34.833333333333336,317
34.916666666666664,312
35,309
35.083333333333336,318
35.166666666666664,320
35.25,311
35.333333333333336,314
35.416666666666664,313
35.5,312
35.583333333333336,315
35.666666666666664,310
35.75,309
35.833333333333336,314
35.916666666666664,309
36,314
36.083333333333336,314
36.166666666666664,312
36.25,315
36.333333333333336,315
36.416666666666664,316
36.5,319
36.583333333333336,309
36.666666666666664,313
36.75,312
36.833333333333336,318
36.916666666666664,319
37,317
37.083333333333336,316
37.166666666666664,318
37.25,311
37.333333333333336,317
37.416666666666664,315
37.5,315
37.583333333333336,315
37.666666666666664,316
37.75,313
37.833333333333336,315
37.916666666666664,318
38,319
38.083333333333336,313
38.166666666666664,318
38.25,319
38.333333333333336,316
38.416666666666664,321
38.5,320
38.583333333333336,313
38.666666666666664,321
38.75,314
38.833333333333336,318
38.916666666666664,320
39,315
39.083333333333336,318
39.166666666666664,317
39.25,317
39.333333333333336,317
39.416666666666664,311
39.5,322
39.583333333333336,320
39.666666666666664,313
39.75,318
39.833333333333336,317
39.916666666666664,321
40,316
40.083333333333336,313
40.166666666666664,319
40.25,312
40.333333333333336,316
40.416666666666664,314
40.5,317
40.583333333333336,316
40.666666666666664,322
40.75,319
40.833333333333336,319
40.916666666666664,313
41,320
41.083333333333336,321
41.166666666666664,316
41.25,316
41.333333333333336,314
41.416666666666664,320
41.5,317
41.583333333333336,314
41.666666666666664,318
41.75,318
41.833333333333336,324
41.916666666666664,317
42,314
42.083333333333336,323
42.166666666666664,318
42.25,316
42.333333333333336,320
42.416666666666664,316
42.5,317
42.583333333333336,322
42.666666666666664,315
42.75,319
42.833333333333336,316
42.916666666666664,313
43,313
43.083333333333336,322
43.166666666666664,321
43.25,318
43.333333333333336,323
43.416666666666664,321
43.5,318
43.583333333333336,321
43.666666666666664,318
43.75,322
43.833333333333336,319
43.916666666666664,317
44,318
44.083333333333336,321
44.166666666666664,316
44.25,317
44.333333333333336,318
44.416666666666664,320
44.5,314
44.583333333333336,316
44.666666666666664,324
44.75,321
44.833333333333336,319
44.916666666666664,323
45,315
45.083333333333336,314
45.166666666666664,316
45.25,314
45.333333333333336,320
45.416666666666664,316
45.5,324
45.583333333333336,314
45.666666666666664,322
45.75,316
45.833333333333336,315
45.916666666666664,318
46,319
46.083333333333336,319
46.166666666666664,314
46.25,320
46.333333333333336,319
46.416666666666664,316
46.5,321
46.583333333333336,317
46.666666666666664,317
46.75,318
46.833333333333336,321
46.916666666666664,320
47,320
47.083333333333336,316
47.166666666666664,318
47.25,319
47.333333333333336,324
47.416666666666664,314
47.5,321
47.583333333333336,321
47.666666666666664,315
47.75,314
47.833333333333336,315
47.916666666666664,320
