"Hours since thread went live","Hibike! Euphonium Season 3 • Sound! Euphonium Season 3 - Episode 5 discussion"
26.75,829
26.833333333333332,833
26.916666666666668,834
27,828
27.083333333333332,829
27.166666666666668,830
27.25,829
27.333333333333332,831
27.416666666666668,834
27.5,832
27.583333333333332,827
27.666666666666668,831
27.75,838
27.833333333333332,835
27.916666666666668,838
28,834
28.083333333333332,834
28.166666666666668,839
28.25,835
28.333333333333332,835
28.416666666666668,836
28.5,836
28.583333333333332,835
28.666666666666668,832
28.75,838
28.833333333333332,831
28.916666666666668,834
29,831
29.083333333333332,836
29.166666666666668,835
29.25,836
29.333333333333332,836
29.416666666666668,841
29.5,839
29.583333333333332,838
29.666666666666668,841
29.75,835
29.833333333333332,842
29.916666666666668,837
30,836
30.083333333333332,834
30.166666666666668,838
30.25,836
30.333333333333332,841
30.416666666666668,841
30.5,844
30.583333333333332,840
30.666666666666668,844
30.75,836
30.833333333333332,840
30.916666666666668,841
31,838
31.083333333333332,846
31.166666666666668,839
31.25,843
31.333333333333332,843
31.416666666666668,837
31.5,848
31.583333333333332,844
31.666666666666668,848
31.75,845
31.833333333333332,845
31.916666666666668,846
32,848
32.083333333333336,847
32.166666666666664,853
32.25,844
32.333333333333336,848
32.416666666666664,842
32.5,851
32.583333333333336,845
32.666666666666664,850
32.75,853
32.833333333333336,849
32.916666666666664,853
33,849
33.083333333333336,849
33.166666666666664,847
33.25,853
33.333333333333336,854
33.416666666666664,853
33.5,847
33.583333333333336,856
33.666666666666664,849
33.75,856
33.833333333333336,853
33.916666666666664,852
34,852
34.083333333333336,855
34.166666666666664,855
34.25,854
34.333333333333336,853
34.416666666666664,855
34.5,859
34.583333333333336,856
34.666666666666664,854
34.75,853
34.833333333333336,857
34.916666666666664,854
35,856
35.083333333333336,853
35.166666666666664,857
35.25,854
35.333333333333336,861
35.416666666666664,854
35.5,854
35.583333333333336,856
35.666666666666664,856
35.75,854
35.833333333333336,857
35.916666666666664,857
36,860
36.083333333333336,859
36.166666666666664,861
36.25,860
36.333333333333336,862
36.416666666666664,856
36.5,859
36.583333333333336,862
36.666666666666664,856
36.75,853
36.833333333333336,855
36.916666666666664,861
37,856
37.083333333333336,861
37.166666666666664,858
37.25,858
37.333333333333336,859
37.416666666666664,856
37.5,865
37.583333333333336,854
37.666666666666664,865
37.75,856
37.833333333333336,858
37.916666666666664,858
38,859
38.083333333333336,857
38.166666666666664,867
38.25,863
38.333333333333336,858
38.416666666666664,860
38.5,860
38.583333333333336,862
38.666666666666664,861
38.75,858
38.833333333333336,865
38.916666666666664,865
39,866
39.083333333333336,864
39.166666666666664,857
39.25,865
39.333333333333336,860
39.416666666666664,861
39.5,862
39.583333333333336,863
39.666666666666664,865
39.75,866
39.833333333333336,863
39.916666666666664,868
40,862
40.083333333333336,862
40.166666666666664,864
40.25,866
40.333333333333336,864
40.416666666666664,868
40.5,862
40.583333333333336,869
40.666666666666664,864
40.75,863
40.833333333333336,868
40.916666666666664,869
41,871
41.083333333333336,867
41.166666666666664,865
41.25,864
41.333333333333336,866
41.416666666666664,868
41.5,865
41.583333333333336,861
41.666666666666664,870
41.75,863
41.833333333333336,860
41.916666666666664,864
42,861
42.083333333333336,866
42.166666666666664,861
42.25,862
42.333333333333336,870
42.416666666666664,867
42.5,868
42.583333333333336,869
42.666666666666664,866
42.75,862
42.833333333333336,868
42.916666666666664,863
43,867
43.083333333333336,865
43.166666666666664,864
43.25,866
43.333333333333336,866
43.416666666666664,870
43.5,870
43.583333333333336,865
43.666666666666664,863
43.75,867
43.833333333333336,866
43.916666666666664,871
44,873
44.083333333333336,866
44.166666666666664,872
44.25,867
44.333333333333336,864
44.416666666666664,864
44.5,871
44.583333333333336,873
44.666666666666664,869
44.75,868
44.833333333333336,869
44.916666666666664,871
45,866
45.083333333333336,869
45.166666666666664,872
45.25,870
45.333333333333336,862
45.416666666666664,869
45.5,874
45.583333333333336,867
45.666666666666664,870
45.75,866
45.833333333333336,869
45.916666666666664,866
46,870
46.083333333333336,870
46.166666666666664,868
46.25,865
46.333333333333336,867
46.416666666666664,870
46.5,872
46.583333333333336,870
46.666666666666664,872
46.75,864
46.833333333333336,869
46.916666666666664,870
47,868
47.083333333333336,863
47.166666666666664,869
47.25,869
47.333333333333336,868
47.416666666666664,863
47.5,873
47.583333333333336,866
47.666666666666664,870
47.75,867
47.833333333333336,870
47.916666666666664,873
