"Hours since thread went live","Captain Tsubasa Season 2: Junior Youth-hen • 'Captain Tsubasa Jr. Youth Arc - Episode 31 discussion"
38.833333333333336,13
38.916666666666664,11
39,11
39.083333333333336,11
39.166666666666664,13
39.25,10
39.333333333333336,10
39.416666666666664,11
39.5,11
39.583333333333336,11
39.666666666666664,12
39.75,10
39.833333333333336,13
39.916666666666664,14
40,13
40.083333333333336,13
40.166666666666664,14
40.25,12
40.333333333333336,12
40.416666666666664,13
40.5,11
40.583333333333336,14
40.666666666666664,12
40.75,12
40.833333333333336,12
40.916666666666664,14
41,13
41.083333333333336,14
41.166666666666664,13
41.25,12
41.333333333333336,11
41.416666666666664,11
41.5,12
41.583333333333336,12
41.666666666666664,11
41.75,14
41.833333333333336,11
41.916666666666664,13
42,13
42.083333333333336,10
42.166666666666664,11
42.25,12
42.333333333333336,12
42.416666666666664,14
42.5,12
42.583333333333336,12
42.666666666666664,12
42.75,14
42.833333333333336,13
42.916666666666664,12
43,12
43.083333333333336,11
43.166666666666664,10
43.25,13
43.333333333333336,13
43.416666666666664,14
43.5,12
43.583333333333336,11
43.666666666666664,11
43.75,11
43.833333333333336,13
43.916666666666664,13
44,12
44.083333333333336,13
44.166666666666664,12
44.25,13
44.333333333333336,12
44.416666666666664,14
44.5,14
44.583333333333336,14
44.666666666666664,12
44.75,12
44.833333333333336,11
44.916666666666664,13
45,12
45.083333333333336,13
45.166666666666664,10
45.25,12
45.333333333333336,14
45.416666666666664,11
45.5,13
45.583333333333336,11
45.666666666666664,10
45.75,11
45.833333333333336,10
45.916666666666664,13
46,12
46.083333333333336,11
46.166666666666664,14
46.25,11
46.333333333333336,13
46.416666666666664,14
46.5,12
46.583333333333336,11
46.666666666666664,13
46.75,12
46.833333333333336,13
46.916666666666664,10
47,13
47.083333333333336,14
47.166666666666664,13
47.25,14
47.333333333333336,12
47.416666666666664,11
47.5,11
47.583333333333336,11
47.666666666666664,11
47.75,12
47.833333333333336,12
47.916666666666664,13
