"Hours since thread went live","Chainsaw Man - Episode 7 discussion"
11.666666666666666,7986
11.75,8008
11.833333333333334,8028
11.916666666666666,8055
12,8085
12.083333333333334,8102
12.166666666666666,8131
12.25,8160
12.333333333333334,8186
12.416666666666666,8202
12.5,8213
12.583333333333334,8243
12.666666666666666,8270
12.75,8288
12.833333333333334,8326
12.916666666666666,8361
13,8379
13.083333333333334,8418
13.166666666666666,8435
13.25,8453
13.333333333333334,8481
13.416666666666666,8506
13.5,8531
13.583333333333334,8544
13.666666666666666,8570
13.75,8599
13.833333333333334,8611
13.916666666666666,8630
14,8653
14.083333333333334,8671
14.166666666666666,8702
14.25,8727
14.333333333333334,8751
14.416666666666666,8773
14.5,8790
14.583333333333334,8806
14.666666666666666,8825
14.75,8855
14.833333333333334,8871
14.916666666666666,8882
15,8885
15.083333333333334,8916
15.166666666666666,8929
15.25,8943
15.333333333333334,8955
15.416666666666666,8970
15.5,8988
15.583333333333334,9000
15.666666666666666,9032
15.75,9038
15.833333333333334,9057
15.916666666666666,9066
16,9074
16.083333333333332,9094
16.166666666666668,9111
16.25,9118
16.333333333333332,9130
16.416666666666668,9152
16.5,9166
16.583333333333332,9179
16.666666666666668,9188
16.75,9207
16.833333333333332,9210
16.916666666666668,9225
17,9235
17.083333333333332,9241
17.166666666666668,9262
17.25,9271
17.333333333333332,9285
17.416666666666668,9298
17.5,9314
17.583333333333332,9331
17.666666666666668,9346
17.75,9355
17.833333333333332,9370
17.916666666666668,9381
18,9397
18.083333333333332,9410
18.166666666666668,9421
18.25,9426
18.333333333333332,9435
18.416666666666668,9448
18.5,9457
18.583333333333332,9463
18.666666666666668,9470
18.75,9486
18.833333333333332,9495
18.916666666666668,9509
19,9508
19.083333333333332,9525
19.166666666666668,9534
19.25,9549
19.333333333333332,9566
19.416666666666668,9572
19.5,9584
19.583333333333332,9591
19.666666666666668,9613
19.75,9622
19.833333333333332,9623
19.916666666666668,9649
20,9654
20.083333333333332,9673
20.166666666666668,9687
20.25,9691
20.333333333333332,9708
20.416666666666668,9717
20.5,9728
20.583333333333332,9742
20.666666666666668,9761
20.75,9753
20.833333333333332,9774
20.916666666666668,9788
21,9797
21.083333333333332,9803
21.166666666666668,9821
21.25,9830
21.333333333333332,9842
21.416666666666668,9844
21.5,9855
21.583333333333332,9870
21.666666666666668,9877
21.75,9882
21.833333333333332,9894
21.916666666666668,9909
22,9915
22.083333333333332,9928
22.166666666666668,9932
22.25,9946
22.333333333333332,9949
22.416666666666668,9961
22.5,9963
22.583333333333332,9962
22.666666666666668,9978
22.75,9982
22.833333333333332,9989
22.916666666666668,10009
23,10008
23.083333333333332,10027
23.166666666666668,10034
23.25,10041
23.333333333333332,10047
23.416666666666668,10062
23.5,10076
23.583333333333332,10072
23.666666666666668,10090
23.75,10096
23.833333333333332,10102
23.916666666666668,10121
24,10119
24.083333333333332,10118
24.166666666666668,10135
24.25,10138
24.333333333333332,10140
24.416666666666668,10151
24.5,10144
24.583333333333332,10151
24.666666666666668,10164
24.75,10164
24.833333333333332,10166
24.916666666666668,10168
25,10182
25.083333333333332,10180
25.166666666666668,10195
25.25,10192
25.333333333333332,10201
25.416666666666668,10197
25.5,10203
25.583333333333332,10213
25.666666666666668,10207
25.75,10215
25.833333333333332,10217
25.916666666666668,10229
26,10240
26.083333333333332,10234
26.166666666666668,10236
26.25,10240
26.333333333333332,10251
26.416666666666668,10255
26.5,10260
26.583333333333332,10262
26.666666666666668,10274
26.75,10270
26.833333333333332,10282
26.916666666666668,10289
27,10294
27.083333333333332,10292
27.166666666666668,10286
27.25,10301
27.333333333333332,10299
27.416666666666668,10298
27.5,10303
27.583333333333332,10311
27.666666666666668,10311
27.75,10322
27.833333333333332,10328
27.916666666666668,10330
28,10332
28.083333333333332,10327
28.166666666666668,10345
28.25,10343
28.333333333333332,10354
28.416666666666668,10344
28.5,10350
28.583333333333332,10351
28.666666666666668,10359
28.75,10363
28.833333333333332,10363
28.916666666666668,10367
29,10369
29.083333333333332,10374
29.166666666666668,10368
29.25,10376
29.333333333333332,10381
29.416666666666668,10387
29.5,10386
29.583333333333332,10398
29.666666666666668,10395
29.75,10398
29.833333333333332,10402
29.916666666666668,10411
30,10404
30.083333333333332,10404
30.166666666666668,10405
30.25,10412
30.333333333333332,10420
30.416666666666668,10416
30.5,10425
30.583333333333332,10421
30.666666666666668,10427
30.75,10425
30.833333333333332,10431
30.916666666666668,10433
31,10431
31.083333333333332,10430
31.166666666666668,10434
31.25,10437
31.333333333333332,10435
31.416666666666668,10438
31.5,10445
31.583333333333332,10445
31.666666666666668,10455
31.75,10454
31.833333333333332,10454
31.916666666666668,10455
32,10460
32.083333333333336,10468
32.166666666666664,10471
32.25,10469
32.333333333333336,10472
32.416666666666664,10471
32.5,10484
32.583333333333336,10483
32.666666666666664,10481
32.75,10480
32.833333333333336,10493
32.916666666666664,10493
33,10497
33.083333333333336,10492
33.166666666666664,10493
33.25,10501
33.333333333333336,10500
33.416666666666664,10500
33.5,10505
33.583333333333336,10496
33.666666666666664,10506
33.75,10516
33.833333333333336,10518
33.916666666666664,10522
34,10520
34.083333333333336,10532
34.166666666666664,10522
34.25,10533
34.333333333333336,10531
34.416666666666664,10531
34.5,10540
34.583333333333336,10535
34.666666666666664,10538
34.75,10543
34.833333333333336,10542
34.916666666666664,10549
35,10556
35.083333333333336,10556
35.166666666666664,10547
35.25,10558
35.333333333333336,10560
35.416666666666664,10563
35.5,10563
35.583333333333336,10562
35.666666666666664,10559
35.75,10571
35.833333333333336,10574
35.916666666666664,10578
36,10579
36.083333333333336,10580
36.166666666666664,10579
36.25,10590
36.333333333333336,10589
36.416666666666664,10593
36.5,10590
36.583333333333336,10591
36.666666666666664,10591
36.75,10598
36.833333333333336,10599
36.916666666666664,10593
37,10598
37.083333333333336,10606
37.166666666666664,10602
37.25,10604
37.333333333333336,10608
37.416666666666664,10608
37.5,10612
37.583333333333336,10605
37.666666666666664,10611
37.75,10617
37.833333333333336,10617
37.916666666666664,10622
38,10621
38.083333333333336,10628
38.166666666666664,10621
38.25,10624
38.333333333333336,10622
38.416666666666664,10620
38.5,10632
38.583333333333336,10636
38.666666666666664,10628
38.75,10631
38.833333333333336,10637
38.916666666666664,10637
39,10645
39.083333333333336,10643
39.166666666666664,10647
39.25,10651
39.333333333333336,10656
39.416666666666664,10646
39.5,10660
39.583333333333336,10652
39.666666666666664,10655
39.75,10660
39.833333333333336,10666
39.916666666666664,10664
40,10671
40.083333333333336,10664
40.166666666666664,10668
40.25,10665
40.333333333333336,10671
40.416666666666664,10674
40.5,10672
40.583333333333336,10674
40.666666666666664,10674
40.75,10681
40.833333333333336,10675
40.916666666666664,10677
41,10674
41.083333333333336,10686
41.166666666666664,10684
41.25,10677
41.333333333333336,10687
41.416666666666664,10690
41.5,10685
41.583333333333336,10685
41.666666666666664,10687
41.75,10681
41.833333333333336,10681
41.916666666666664,10682
42,10689
42.083333333333336,10689
42.166666666666664,10691
42.25,10694
42.333333333333336,10699
42.416666666666664,10695
42.5,10697
42.583333333333336,10698
42.666666666666664,10701
42.75,10702
42.833333333333336,10695
42.916666666666664,10693
43,10697
43.083333333333336,10699
43.166666666666664,10704
43.25,10704
43.333333333333336,10705
43.416666666666664,10708
43.5,10715
43.583333333333336,10712
43.666666666666664,10711
43.75,10710
43.833333333333336,10712
43.916666666666664,10713
44,10715
44.083333333333336,10708
44.166666666666664,10717
44.25,10709
44.333333333333336,10719
44.416666666666664,10719
44.5,10723
44.583333333333336,10712
44.666666666666664,10713
44.75,10719
44.833333333333336,10722
44.916666666666664,10726
45,10719
45.083333333333336,10722
45.166666666666664,10726
45.25,10725
45.333333333333336,10725
45.416666666666664,10727
45.5,10719
45.583333333333336,10734
45.666666666666664,10732
45.75,10727
45.833333333333336,10728
45.916666666666664,10728
46,10733
46.083333333333336,10734
46.166666666666664,10739
46.25,10743
46.333333333333336,10742
46.416666666666664,10736
46.5,10736
46.583333333333336,10741
46.666666666666664,10740
46.75,10748
46.833333333333336,10742
46.916666666666664,10742
47,10743
47.083333333333336,10750
47.166666666666664,10741
47.25,10750
47.333333333333336,10749
47.416666666666664,10757
47.5,10752
47.583333333333336,10750
47.666666666666664,10750
47.75,10760
47.833333333333336,10758
47.916666666666664,10763
