"Hours since thread went live","Jiisan Baasan Wakagaeru • Grandpa and Grandma Turn Young Again - Episode 5 discussion"
38.916666666666664,274
39,275
39.083333333333336,275
39.166666666666664,272
39.25,275
39.333333333333336,277
39.416666666666664,272
39.5,280
39.583333333333336,276
39.666666666666664,275
39.75,275
39.833333333333336,272
39.916666666666664,276
40,275
40.083333333333336,278
40.166666666666664,277
40.25,277
40.333333333333336,278
40.416666666666664,274
40.5,276
40.583333333333336,277
40.666666666666664,276
40.75,277
40.833333333333336,275
40.916666666666664,280
41,277
41.083333333333336,277
41.166666666666664,278
41.25,277
41.333333333333336,273
41.416666666666664,274
41.5,275
41.583333333333336,274
41.666666666666664,276
41.75,276
41.833333333333336,275
41.916666666666664,278
42,277
42.083333333333336,276
42.166666666666664,272
42.25,278
42.333333333333336,274
42.416666666666664,276
42.5,277
42.583333333333336,277
42.666666666666664,275
42.75,275
42.833333333333336,273
42.916666666666664,275
43,275
43.083333333333336,273
43.166666666666664,275
43.25,278
43.333333333333336,278
43.416666666666664,277
43.5,279
43.583333333333336,273
43.666666666666664,275
43.75,277
43.833333333333336,279
43.916666666666664,276
44,277
44.083333333333336,273
44.166666666666664,275
44.25,273
44.333333333333336,278
44.416666666666664,277
44.5,276
44.583333333333336,277
44.666666666666664,275
44.75,278
44.833333333333336,274
44.916666666666664,277
45,277
45.083333333333336,275
45.166666666666664,278
45.25,277
45.333333333333336,276
45.416666666666664,274
45.5,277
45.583333333333336,276
45.666666666666664,276
45.75,275
45.833333333333336,277
45.916666666666664,274
46,276
46.083333333333336,275
46.166666666666664,280
46.25,273
46.333333333333336,273
46.416666666666664,275
46.5,275
46.583333333333336,276
46.666666666666664,275
46.75,277
46.833333333333336,273
46.916666666666664,280
47,274
47.083333333333336,277
47.166666666666664,274
47.25,274
47.333333333333336,277
47.416666666666664,275
47.5,275
47.583333333333336,275
47.666666666666664,276
47.75,275
47.833333333333336,273
47.916666666666664,276
