"Hours since thread went live","Urusei Yatsura (2022) Season 2 - Episode 10 discussion"
39.083333333333336,240
39.166666666666664,237
39.25,239
39.333333333333336,238
39.416666666666664,236
39.5,238
39.583333333333336,235
39.666666666666664,238
39.75,241
39.833333333333336,239
39.916666666666664,241
40,243
40.083333333333336,238
40.166666666666664,240
40.25,238
40.333333333333336,243
40.416666666666664,238
40.5,241
40.583333333333336,243
40.666666666666664,240
40.75,239
40.833333333333336,242
40.916666666666664,241
41,242
41.083333333333336,240
41.166666666666664,243
41.25,239
41.333333333333336,237
41.416666666666664,238
41.5,238
41.583333333333336,240
41.666666666666664,237
41.75,242
41.833333333333336,238
41.916666666666664,239
42,242
42.083333333333336,240
42.166666666666664,243
42.25,239
42.333333333333336,240
42.416666666666664,243
42.5,241
42.583333333333336,238
42.666666666666664,238
42.75,242
42.833333333333336,240
42.916666666666664,242
43,240
43.083333333333336,241
43.166666666666664,237
43.25,240
43.333333333333336,239
43.416666666666664,243
43.5,238
43.583333333333336,240
43.666666666666664,242
43.75,243
43.833333333333336,242
43.916666666666664,243
44,241
44.083333333333336,238
44.166666666666664,241
44.25,237
44.333333333333336,240
44.416666666666664,241
44.5,241
44.583333333333336,243
44.666666666666664,242
44.75,241
44.833333333333336,241
44.916666666666664,242
45,245
45.083333333333336,240
45.166666666666664,240
45.25,237
45.333333333333336,244
45.416666666666664,238
45.5,245
45.583333333333336,240
45.666666666666664,243
45.75,241
45.833333333333336,238
45.916666666666664,242
46,242
46.083333333333336,242
46.166666666666664,239
46.25,243
46.333333333333336,243
46.416666666666664,243
46.5,244
46.583333333333336,243
46.666666666666664,245
46.75,243
46.833333333333336,240
46.916666666666664,247
47,245
47.083333333333336,244
47.166666666666664,244
47.25,242
47.333333333333336,241
47.416666666666664,245
47.5,244
47.583333333333336,245
47.666666666666664,245
47.75,244
47.833333333333336,241
47.916666666666664,244
