"Hours since thread went live","Wonderful Precure! • Wonderful Pretty Cure! - Episode 8 discussion"
35.5,24
35.583333333333336,26
35.666666666666664,26
35.75,24
35.833333333333336,26
35.916666666666664,24
36,24
36.083333333333336,25
36.166666666666664,27
36.25,24
36.333333333333336,25
36.416666666666664,26
36.5,24
36.583333333333336,23
36.666666666666664,25
36.75,24
36.833333333333336,24
36.916666666666664,23
37,24
37.083333333333336,25
37.166666666666664,23
37.25,24
37.333333333333336,27
37.416666666666664,27
37.5,27
37.583333333333336,27
37.666666666666664,25
37.75,24
37.833333333333336,27
37.916666666666664,25
38,25
38.083333333333336,24
38.166666666666664,26
38.25,25
38.333333333333336,25
38.416666666666664,26
38.5,24
38.583333333333336,25
38.666666666666664,25
38.75,26
38.833333333333336,27
38.916666666666664,25
39,26
39.083333333333336,26
39.166666666666664,24
39.25,26
39.333333333333336,25
39.416666666666664,26
39.5,26
39.583333333333336,25
39.666666666666664,26
39.75,26
39.833333333333336,26
39.916666666666664,26
40,25
40.083333333333336,26
40.166666666666664,25
40.25,24
40.333333333333336,25
40.416666666666664,27
40.5,25
40.583333333333336,25
40.666666666666664,27
40.75,26
40.833333333333336,25
40.916666666666664,26
41,27
41.083333333333336,25
41.166666666666664,26
41.25,25
41.333333333333336,26
41.416666666666664,27
41.5,27
41.583333333333336,25
41.666666666666664,26
41.75,24
41.833333333333336,28
41.916666666666664,28
42,26
42.083333333333336,26
42.166666666666664,25
42.25,25
42.333333333333336,26
42.416666666666664,25
42.5,28
42.583333333333336,28
42.666666666666664,26
42.75,26
42.833333333333336,26
42.916666666666664,24
43,24
43.083333333333336,25
43.166666666666664,27
43.25,28
43.333333333333336,25
43.416666666666664,25
43.5,26
43.583333333333336,24
43.666666666666664,25
43.75,25
43.833333333333336,27
43.916666666666664,26
44,25
44.083333333333336,24
44.166666666666664,25
44.25,28
44.333333333333336,26
44.416666666666664,27
44.5,26
44.583333333333336,26
44.666666666666664,24
44.75,26
44.833333333333336,27
44.916666666666664,27
45,26
45.083333333333336,26
45.166666666666664,24
45.25,27
45.333333333333336,28
45.416666666666664,27
45.5,27
45.583333333333336,24
45.666666666666664,26
45.75,25
45.833333333333336,27
45.916666666666664,27
46,27
46.083333333333336,26
46.166666666666664,25
46.25,28
46.333333333333336,24
46.416666666666664,28
46.5,27
46.583333333333336,26
46.666666666666664,26
46.75,27
46.833333333333336,27
46.916666666666664,26
47,25
47.083333333333336,25
47.166666666666664,27
47.25,25
47.333333333333336,27
47.416666666666664,26
47.5,28
47.583333333333336,27
47.666666666666664,24
47.75,27
47.833333333333336,27
47.916666666666664,26
