"Hours since thread went live","Captain Tsubasa Season 2: Junior Youth-hen • 'Captain Tsubasa Jr. Youth Arc - Episode 23 discussion"
38.833333333333336,10
38.916666666666664,11
39,12
39.083333333333336,11
39.166666666666664,11
39.25,14
39.333333333333336,12
39.416666666666664,12
39.5,12
39.583333333333336,12
39.666666666666664,12
39.75,12
39.833333333333336,10
39.916666666666664,13
40,12
40.083333333333336,12
40.166666666666664,13
40.25,12
40.333333333333336,13
40.416666666666664,13
40.5,14
40.583333333333336,14
40.666666666666664,12
40.75,12
40.833333333333336,14
40.916666666666664,10
41,10
41.083333333333336,12
41.166666666666664,12
41.25,12
41.333333333333336,12
41.416666666666664,12
41.5,12
41.583333333333336,13
41.666666666666664,13
41.75,10
41.833333333333336,11
41.916666666666664,15
42,13
42.083333333333336,12
42.166666666666664,12
42.25,12
42.333333333333336,13
42.416666666666664,11
42.5,12
42.583333333333336,13
42.666666666666664,11
42.75,14
42.833333333333336,14
42.916666666666664,12
43,12
43.083333333333336,14
43.166666666666664,13
43.25,14
43.333333333333336,12
43.416666666666664,12
43.5,14
43.583333333333336,13
43.666666666666664,13
43.75,13
43.833333333333336,12
43.916666666666664,14
44,14
44.083333333333336,15
44.166666666666664,15
44.25,13
44.333333333333336,12
44.416666666666664,13
44.5,13
44.583333333333336,13
44.666666666666664,15
44.75,13
44.833333333333336,14
44.916666666666664,12
45,14
45.083333333333336,15
45.166666666666664,13
45.25,11
45.333333333333336,14
45.416666666666664,12
45.5,15
45.583333333333336,13
45.666666666666664,14
45.75,14
45.833333333333336,14
45.916666666666664,13
46,15
46.083333333333336,13
46.166666666666664,12
46.25,12
46.333333333333336,11
46.416666666666664,11
46.5,15
46.583333333333336,13
46.666666666666664,14
46.75,12
46.833333333333336,12
46.916666666666664,13
47,12
47.083333333333336,15
47.166666666666664,13
47.25,14
47.333333333333336,14
47.416666666666664,13
47.5,15
47.583333333333336,15
47.666666666666664,14
47.75,13
47.833333333333336,15
47.916666666666664,14
