"Hours since thread went live","Pokémon Horizons: The Series - Episode 49 discussion"
21.916666666666668,42
22,39
22.083333333333332,43
22.166666666666668,45
22.25,44
22.333333333333332,43
22.416666666666668,41
22.5,42
22.583333333333332,42
22.666666666666668,40
22.75,43
22.833333333333332,41
22.916666666666668,45
23,40
23.083333333333332,41
23.166666666666668,41
23.25,42
23.333333333333332,42
23.416666666666668,43
23.5,38
23.583333333333332,44
23.666666666666668,40
23.75,42
23.833333333333332,43
23.916666666666668,38
24,45
24.083333333333332,45
24.166666666666668,41
24.25,41
24.333333333333332,40
24.416666666666668,43
24.5,39
24.583333333333332,41
24.666666666666668,44
24.75,41
24.833333333333332,46
24.916666666666668,42
25,41
25.083333333333332,43
25.166666666666668,44
25.25,40
25.333333333333332,45
25.416666666666668,38
25.5,46
25.583333333333332,41
25.666666666666668,42
25.75,41
25.833333333333332,45
25.916666666666668,44
26,42
26.083333333333332,39
26.166666666666668,46
26.25,42
26.333333333333332,46
26.416666666666668,46
26.5,44
26.583333333333332,40
26.666666666666668,44
26.75,45
26.833333333333332,46
26.916666666666668,42
27,42
27.083333333333332,43
27.166666666666668,41
27.25,40
27.333333333333332,42
27.416666666666668,43
27.5,43
27.583333333333332,46
27.666666666666668,43
27.75,42
27.833333333333332,45
27.916666666666668,41
28,40
28.083333333333332,43
28.166666666666668,43
28.25,42
28.333333333333332,41
28.416666666666668,43
28.5,45
28.583333333333332,42
28.666666666666668,46
28.75,46
28.833333333333332,45
28.916666666666668,39
29,42
29.083333333333332,42
29.166666666666668,44
29.25,44
29.333333333333332,41
29.416666666666668,45
29.5,42
29.583333333333332,43
29.666666666666668,41
29.75,43
29.833333333333332,47
29.916666666666668,46
30,40
30.083333333333332,44
30.166666666666668,44
30.25,41
30.333333333333332,42
30.416666666666668,43
30.5,45
30.583333333333332,44
30.666666666666668,45
30.75,41
30.833333333333332,46
30.916666666666668,42
31,48
31.083333333333332,42
31.166666666666668,45
31.25,45
31.333333333333332,41
31.416666666666668,44
31.5,42
31.583333333333332,43
31.666666666666668,47
31.75,44
31.833333333333332,42
31.916666666666668,43
32,41
32.083333333333336,40
32.166666666666664,45
32.25,48
32.333333333333336,44
32.416666666666664,42
32.5,44
32.583333333333336,46
32.666666666666664,43
32.75,41
32.833333333333336,46
32.916666666666664,45
33,46
33.083333333333336,45
33.166666666666664,42
33.25,42
33.333333333333336,44
33.416666666666664,44
33.5,45
33.583333333333336,41
33.666666666666664,44
33.75,44
33.833333333333336,44
33.916666666666664,44
34,46
34.083333333333336,43
34.166666666666664,44
34.25,48
34.333333333333336,43
34.416666666666664,43
34.5,45
34.583333333333336,46
34.666666666666664,45
34.75,45
34.833333333333336,44
34.916666666666664,45
35,45
35.083333333333336,45
35.166666666666664,45
35.25,46
35.333333333333336,41
35.416666666666664,41
35.5,44
35.583333333333336,42
35.666666666666664,44
35.75,41
35.833333333333336,42
35.916666666666664,46
36,46
36.083333333333336,41
36.166666666666664,48
36.25,44
36.333333333333336,47
36.416666666666664,45
36.5,45
36.583333333333336,47
36.666666666666664,44
36.75,42
36.833333333333336,43
36.916666666666664,44
37,42
37.083333333333336,48
37.166666666666664,46
37.25,46
37.333333333333336,45
37.416666666666664,49
37.5,46
37.583333333333336,44
37.666666666666664,42
37.75,44
37.833333333333336,45
37.916666666666664,43
38,45
38.083333333333336,43
38.166666666666664,45
38.25,45
38.333333333333336,43
38.416666666666664,43
38.5,45
38.583333333333336,46
38.666666666666664,49
38.75,45
38.833333333333336,46
38.916666666666664,44
39,47
39.083333333333336,46
39.166666666666664,45
39.25,44
39.333333333333336,47
39.416666666666664,47
39.5,47
39.583333333333336,46
39.666666666666664,46
39.75,43
39.833333333333336,46
39.916666666666664,48
40,44
40.083333333333336,47
40.166666666666664,45
40.25,46
40.333333333333336,47
40.416666666666664,44
40.5,43
40.583333333333336,47
40.666666666666664,45
40.75,48
40.833333333333336,42
40.916666666666664,45
41,45
41.083333333333336,46
41.166666666666664,47
41.25,45
41.333333333333336,46
41.416666666666664,45
41.5,45
41.583333333333336,43
41.666666666666664,47
41.75,47
41.833333333333336,44
41.916666666666664,44
42,46
42.083333333333336,41
42.166666666666664,44
42.25,45
42.333333333333336,43
42.416666666666664,49
42.5,44
42.583333333333336,48
42.666666666666664,44
42.75,46
42.833333333333336,43
42.916666666666664,43
43,41
43.083333333333336,44
43.166666666666664,47
43.25,43
43.333333333333336,45
43.416666666666664,42
43.5,45
43.583333333333336,48
43.666666666666664,48
43.75,43
43.833333333333336,46
43.916666666666664,44
44,43
44.083333333333336,45
44.166666666666664,42
44.25,41
44.333333333333336,45
44.416666666666664,44
44.5,42
44.583333333333336,49
44.666666666666664,46
44.75,43
44.833333333333336,46
44.916666666666664,46
45,48
45.083333333333336,44
45.166666666666664,45
45.25,45
45.333333333333336,48
45.416666666666664,45
45.5,43
45.583333333333336,44
45.666666666666664,45
45.75,45
45.833333333333336,48
45.916666666666664,41
46,48
46.083333333333336,44
46.166666666666664,44
46.25,46
46.333333333333336,49
46.416666666666664,45
46.5,47
46.583333333333336,48
46.666666666666664,45
46.75,44
46.833333333333336,46
46.916666666666664,45
47,43
47.083333333333336,47
47.166666666666664,45
47.25,46
47.333333333333336,45
47.416666666666664,45
47.5,44
47.583333333333336,45
47.666666666666664,45
47.75,45
47.833333333333336,43
47.916666666666664,45
