"Hours since thread went live","Kami wa Game ni Ueteiru. • Gods' Game We Play - Episode 2 discussion"
39.083333333333336,108
39.166666666666664,109
39.25,108
39.333333333333336,105
39.416666666666664,106
39.5,108
39.583333333333336,105
39.666666666666664,107
39.75,107
39.833333333333336,110
39.916666666666664,103
40,106
40.083333333333336,109
40.166666666666664,106
40.25,107
40.333333333333336,107
40.416666666666664,104
40.5,106
40.583333333333336,106
40.666666666666664,110
40.75,110
40.833333333333336,108
40.916666666666664,105
41,109
41.083333333333336,108
41.166666666666664,110
41.25,111
41.333333333333336,104
41.416666666666664,106
41.5,104
41.583333333333336,110
41.666666666666664,107
41.75,103
41.833333333333336,108
41.916666666666664,106
42,106
42.083333333333336,109
42.166666666666664,107
42.25,105
42.333333333333336,106
42.416666666666664,104
42.5,106
42.583333333333336,110
42.666666666666664,107
42.75,108
42.833333333333336,106
42.916666666666664,109
43,109
43.083333333333336,105
43.166666666666664,111
43.25,108
43.333333333333336,108
43.416666666666664,110
43.5,107
43.583333333333336,109
43.666666666666664,106
43.75,109
43.833333333333336,110
43.916666666666664,106
44,109
44.083333333333336,108
44.166666666666664,108
44.25,109
44.333333333333336,109
44.416666666666664,113
44.5,109
44.583333333333336,112
44.666666666666664,108
44.75,107
44.833333333333336,112
44.916666666666664,107
45,110
45.083333333333336,111
45.166666666666664,109
45.25,107
45.333333333333336,110
45.416666666666664,112
45.5,109
45.583333333333336,108
45.666666666666664,112
45.75,111
45.833333333333336,112
45.916666666666664,109
46,108
46.083333333333336,109
46.166666666666664,109
46.25,111
46.333333333333336,111
46.416666666666664,108
46.5,112
46.583333333333336,108
46.666666666666664,108
46.75,111
46.833333333333336,106
46.916666666666664,107
47,108
47.083333333333336,109
47.166666666666664,106
47.25,111
47.333333333333336,111
47.416666666666664,113
47.5,110
47.583333333333336,108
47.666666666666664,109
47.75,107
47.833333333333336,108
47.916666666666664,106
