"Hours since thread went live","Beyblade X - Episode 31 discussion"
39.166666666666664,7
39.25,7
39.333333333333336,8
39.416666666666664,9
39.5,9
39.583333333333336,7
39.666666666666664,8
39.75,6
39.833333333333336,8
39.916666666666664,6
40,10
40.083333333333336,6
40.166666666666664,6
40.25,8
40.333333333333336,8
40.416666666666664,7
40.5,6
40.583333333333336,9
40.666666666666664,7
40.75,7
40.833333333333336,9
40.916666666666664,7
41,7
41.083333333333336,9
41.166666666666664,10
41.25,8
41.333333333333336,8
41.416666666666664,9
41.5,9
41.583333333333336,8
41.666666666666664,8
41.75,8
41.833333333333336,8
41.916666666666664,6
42,8
42.083333333333336,9
42.166666666666664,9
42.25,10
42.333333333333336,10
42.416666666666664,7
42.5,7
42.583333333333336,10
42.666666666666664,7
42.75,7
42.833333333333336,9
42.916666666666664,8
43,6
43.083333333333336,10
43.166666666666664,8
43.25,8
43.333333333333336,9
43.416666666666664,9
43.5,10
43.583333333333336,7
43.666666666666664,9
43.75,9
43.833333333333336,9
43.916666666666664,8
44,8
44.083333333333336,9
44.166666666666664,8
44.25,10
44.333333333333336,10
44.416666666666664,7
44.5,8
44.583333333333336,8
44.666666666666664,8
44.75,7
44.833333333333336,8
44.916666666666664,7
45,8
45.083333333333336,7
45.166666666666664,6
45.25,8
45.333333333333336,10
45.416666666666664,8
45.5,6
45.583333333333336,8
45.666666666666664,8
45.75,7
45.833333333333336,10
45.916666666666664,8
46,8
46.083333333333336,9
46.166666666666664,9
46.25,9
46.333333333333336,6
46.416666666666664,6
46.5,8
46.583333333333336,9
46.666666666666664,7
46.75,9
46.833333333333336,8
46.916666666666664,8
47,10
47.083333333333336,8
47.166666666666664,7
47.25,7
47.333333333333336,7
47.416666666666664,10
47.5,8
47.583333333333336,8
47.666666666666664,7
47.75,10
47.833333333333336,8
47.916666666666664,10
