"Hours since thread went live","Mahouka Koukou no Rettousei Season 3 • The Irregular at Magic High School Season 3 - Episode 8 discussion"
21.666666666666668,404
21.75,402
21.833333333333332,398
21.916666666666668,406
22,405
22.083333333333332,402
22.166666666666668,405
22.25,398
22.333333333333332,408
22.416666666666668,405
22.5,407
22.583333333333332,404
22.666666666666668,400
22.75,402
22.833333333333332,406
22.916666666666668,405
23,404
23.083333333333332,411
23.166666666666668,409
23.25,408
23.333333333333332,409
23.416666666666668,411
23.5,411
23.583333333333332,409
23.666666666666668,414
23.75,405
23.833333333333332,409
23.916666666666668,411
24,410
24.083333333333332,411
24.166666666666668,409
24.25,407
24.333333333333332,412
24.416666666666668,411
24.5,409
24.583333333333332,415
24.666666666666668,412
24.75,412
24.833333333333332,410
24.916666666666668,414
25,413
25.083333333333332,413
25.166666666666668,417
25.25,409
25.333333333333332,416
25.416666666666668,419
25.5,414
25.583333333333332,417
25.666666666666668,414
25.75,416
25.833333333333332,412
25.916666666666668,412
26,416
26.083333333333332,413
26.166666666666668,415
26.25,415
26.333333333333332,423
26.416666666666668,417
26.5,415
26.583333333333332,420
26.666666666666668,422
26.75,419
26.833333333333332,418
26.916666666666668,416
27,417
27.083333333333332,422
27.166666666666668,421
27.25,412
27.333333333333332,415
27.416666666666668,417
27.5,418
27.583333333333332,420
27.666666666666668,419
27.75,419
27.833333333333332,426
27.916666666666668,422
28,419
28.083333333333332,418
28.166666666666668,416
28.25,418
28.333333333333332,422
28.416666666666668,420
28.5,426
28.583333333333332,421
28.666666666666668,421
28.75,420
28.833333333333332,424
28.916666666666668,420
29,422
29.083333333333332,424
29.166666666666668,428
29.25,425
29.333333333333332,424
29.416666666666668,426
29.5,424
29.583333333333332,422
29.666666666666668,430
29.75,430
29.833333333333332,426
29.916666666666668,424
30,426
30.083333333333332,430
30.166666666666668,424
30.25,426
30.333333333333332,431
30.416666666666668,422
30.5,429
30.583333333333332,426
30.666666666666668,433
30.75,433
30.833333333333332,429
30.916666666666668,427
31,429
31.083333333333332,427
31.166666666666668,430
31.25,432
31.333333333333332,431
31.416666666666668,431
31.5,431
31.583333333333332,430
31.666666666666668,427
31.75,427
31.833333333333332,426
31.916666666666668,430
32,429
32.083333333333336,434
32.166666666666664,428
32.25,429
32.333333333333336,429
32.416666666666664,432
32.5,436
32.583333333333336,431
32.666666666666664,431
32.75,436
32.833333333333336,425
32.916666666666664,428
33,429
33.083333333333336,432
33.166666666666664,426
33.25,432
33.333333333333336,431
33.416666666666664,430
33.5,431
33.583333333333336,428
33.666666666666664,425
33.75,432
33.833333333333336,429
33.916666666666664,427
34,435
34.083333333333336,427
34.166666666666664,435
34.25,433
34.333333333333336,427
34.416666666666664,433
34.5,426
34.583333333333336,435
34.666666666666664,430
34.75,433
34.833333333333336,437
34.916666666666664,429
35,437
35.083333333333336,435
35.166666666666664,437
35.25,430
35.333333333333336,430
35.416666666666664,431
35.5,436
35.583333333333336,427
35.666666666666664,430
35.75,429
35.833333333333336,433
35.916666666666664,435
36,430
36.083333333333336,431
36.166666666666664,431
36.25,430
36.333333333333336,432
36.416666666666664,430
36.5,433
36.583333333333336,428
36.666666666666664,432
36.75,431
36.833333333333336,436
36.916666666666664,432
37,437
37.083333333333336,428
37.166666666666664,431
37.25,436
37.333333333333336,432
37.416666666666664,430
37.5,436
37.583333333333336,432
37.666666666666664,435
37.75,439
37.833333333333336,431
37.916666666666664,430
38,431
38.083333333333336,434
38.166666666666664,429
38.25,432
38.333333333333336,429
38.416666666666664,430
38.5,438
38.583333333333336,432
38.666666666666664,429
38.75,434
38.833333333333336,430
38.916666666666664,429
39,437
39.083333333333336,432
39.166666666666664,437
39.25,435
39.333333333333336,433
39.416666666666664,433
39.5,436
39.583333333333336,431
39.666666666666664,436
39.75,436
39.833333333333336,434
39.916666666666664,428
40,431
40.083333333333336,430
40.166666666666664,433
40.25,432
40.333333333333336,436
40.416666666666664,436
40.5,427
40.583333333333336,437
40.666666666666664,432
40.75,437
40.833333333333336,430
40.916666666666664,428
41,435
41.083333333333336,428
41.166666666666664,429
41.25,431
41.333333333333336,438
41.416666666666664,430
41.5,437
41.583333333333336,430
41.666666666666664,439
41.75,430
41.833333333333336,432
41.916666666666664,434
42,437
42.083333333333336,431
42.166666666666664,436
42.25,433
42.333333333333336,434
42.416666666666664,440
42.5,439
42.583333333333336,432
42.666666666666664,433
42.75,435
42.833333333333336,438
42.916666666666664,436
43,434
43.083333333333336,430
43.166666666666664,432
43.25,433
43.333333333333336,431
43.416666666666664,436
43.5,434
43.583333333333336,432
43.666666666666664,437
43.75,434
43.833333333333336,435
43.916666666666664,438
44,436
44.083333333333336,430
44.166666666666664,437
44.25,438
44.333333333333336,435
44.416666666666664,435
44.5,434
44.583333333333336,436
44.666666666666664,436
44.75,436
44.833333333333336,435
44.916666666666664,437
45,433
45.083333333333336,433
45.166666666666664,434
45.25,434
45.333333333333336,442
45.416666666666664,435
45.5,433
45.583333333333336,433
45.666666666666664,438
45.75,435
45.833333333333336,438
45.916666666666664,438
46,433
46.083333333333336,435
46.166666666666664,435
46.25,438
46.333333333333336,435
46.416666666666664,432
46.5,441
46.583333333333336,437
46.666666666666664,439
46.75,440
46.833333333333336,436
46.916666666666664,437
47,437
47.083333333333336,436
47.166666666666664,438
47.25,439
47.333333333333336,440
47.416666666666664,438
47.5,439
47.583333333333336,434
47.666666666666664,438
47.75,436
47.833333333333336,436
47.916666666666664,441
