"Hours since thread went live","Astro Note - Episode 9 discussion"
24.333333333333332,135
24.416666666666668,135
24.5,135
24.583333333333332,138
24.666666666666668,136
24.75,133
24.833333333333332,139
24.916666666666668,133
25,135
25.083333333333332,133
25.166666666666668,136
25.25,135
25.333333333333332,135
25.416666666666668,133
25.5,137
25.583333333333332,137
25.666666666666668,136
25.75,139
25.833333333333332,136
25.916666666666668,132
26,138
26.083333333333332,139
26.166666666666668,137
26.25,137
26.333333333333332,136
26.416666666666668,134
26.5,136
26.583333333333332,140
26.666666666666668,137
26.75,136
26.833333333333332,134
26.916666666666668,141
27,134
27.083333333333332,142
27.166666666666668,135
27.25,137
27.333333333333332,139
27.416666666666668,139
27.5,137
27.583333333333332,138
27.666666666666668,140
27.75,139
27.833333333333332,139
27.916666666666668,143
28,141
28.083333333333332,138
28.166666666666668,141
28.25,140
28.333333333333332,140
28.416666666666668,146
28.5,141
28.583333333333332,146
28.666666666666668,146
28.75,144
28.833333333333332,144
28.916666666666668,145
29,142
29.083333333333332,141
29.166666666666668,149
29.25,145
29.333333333333332,147
29.416666666666668,147
29.5,146
29.583333333333332,144
29.666666666666668,143
29.75,145
29.833333333333332,146
29.916666666666668,144
30,147
30.083333333333332,142
30.166666666666668,144
30.25,147
30.333333333333332,146
30.416666666666668,145
30.5,148
30.583333333333332,145
30.666666666666668,143
30.75,145
30.833333333333332,148
30.916666666666668,148
31,145
31.083333333333332,143
31.166666666666668,146
31.25,147
31.333333333333332,144
31.416666666666668,143
31.5,147
31.583333333333332,145
31.666666666666668,145
31.75,143
31.833333333333332,142
31.916666666666668,141
32,146
32.083333333333336,142
32.166666666666664,142
32.25,142
32.333333333333336,143
32.416666666666664,144
32.5,144
32.583333333333336,147
32.666666666666664,146
32.75,143
32.833333333333336,149
32.916666666666664,142
33,146
33.083333333333336,146
33.166666666666664,143
33.25,142
33.333333333333336,148
33.416666666666664,143
33.5,147
33.583333333333336,145
33.666666666666664,146
33.75,143
33.833333333333336,144
33.916666666666664,147
34,146
34.083333333333336,149
34.166666666666664,148
34.25,142
34.333333333333336,148
34.416666666666664,146
34.5,142
34.583333333333336,143
34.666666666666664,144
34.75,149
34.833333333333336,145
34.916666666666664,147
35,149
35.083333333333336,149
35.166666666666664,151
35.25,146
35.333333333333336,150
35.416666666666664,149
35.5,144
35.583333333333336,148
35.666666666666664,148
35.75,149
35.833333333333336,147
35.916666666666664,146
36,148
36.083333333333336,146
36.166666666666664,147
36.25,146
36.333333333333336,153
36.416666666666664,149
36.5,148
36.583333333333336,152
36.666666666666664,147
36.75,152
36.833333333333336,149
36.916666666666664,152
37,149
37.083333333333336,148
37.166666666666664,150
37.25,151
37.333333333333336,148
37.416666666666664,148
37.5,150
37.583333333333336,151
37.666666666666664,147
37.75,150
37.833333333333336,148
37.916666666666664,146
38,153
38.083333333333336,150
38.166666666666664,146
38.25,150
38.333333333333336,152
38.416666666666664,151
38.5,147
38.583333333333336,148
38.666666666666664,149
38.75,151
38.833333333333336,151
38.916666666666664,151
39,152
39.083333333333336,147
39.166666666666664,148
39.25,150
39.333333333333336,149
39.416666666666664,145
39.5,149
39.583333333333336,149
39.666666666666664,152
39.75,148
39.833333333333336,152
39.916666666666664,149
40,149
40.083333333333336,151
40.166666666666664,151
40.25,151
40.333333333333336,151
40.416666666666664,150
40.5,148
40.583333333333336,150
40.666666666666664,151
40.75,151
40.833333333333336,153
40.916666666666664,152
41,147
41.083333333333336,149
41.166666666666664,153
41.25,149
41.333333333333336,149
41.416666666666664,149
41.5,151
41.583333333333336,148
41.666666666666664,151
41.75,150
41.833333333333336,148
41.916666666666664,147
42,148
42.083333333333336,150
42.166666666666664,148
42.25,147
42.333333333333336,149
42.416666666666664,148
42.5,148
42.583333333333336,150
42.666666666666664,150
42.75,150
42.833333333333336,147
42.916666666666664,150
43,145
43.083333333333336,149
43.166666666666664,148
43.25,148
43.333333333333336,153
43.416666666666664,151
43.5,147
43.583333333333336,148
43.666666666666664,150
43.75,147
43.833333333333336,149
43.916666666666664,150
44,149
44.083333333333336,147
44.166666666666664,149
44.25,147
44.333333333333336,150
44.416666666666664,147
44.5,146
44.583333333333336,150
44.666666666666664,152
44.75,149
44.833333333333336,153
44.916666666666664,152
45,151
45.083333333333336,149
45.166666666666664,147
45.25,149
45.333333333333336,150
45.416666666666664,147
45.5,151
45.583333333333336,154
45.666666666666664,153
45.75,148
45.833333333333336,148
45.916666666666664,150
46,149
46.083333333333336,151
46.166666666666664,152
46.25,150
46.333333333333336,150
46.416666666666664,149
46.5,148
46.583333333333336,153
46.666666666666664,151
46.75,153
46.833333333333336,149
46.916666666666664,150
47,150
47.083333333333336,153
47.166666666666664,148
47.25,150
47.333333333333336,151
47.416666666666664,150
47.5,151
47.583333333333336,150
47.666666666666664,151
47.75,147
47.833333333333336,153
47.916666666666664,147
